timestamp,frame_id,target_id,range_m,ambient_temp_c,target_temp_c,delta_t_c,snr_db,netd_mk,detection_confidence,detected,classified,classification_latency_ms,track_error_m,sensor_temp_c,frame_rate_hz,dropped_frame
1779285601000,30,GND-VEH-01,595.9,18.91,22.02,3.11,18.50,22.7,0.990,1,1,40.7,0.37,28.25,29.9,0
1779285601033,31,PERSON-01,816.0,18.87,21.86,2.99,18.36,23.5,0.974,1,1,40.0,0.05,28.33,29.9,0
1779285601067,32,UAS-01,515.1,18.73,22.11,3.38,18.44,20.3,0.989,1,1,41.8,0.15,27.83,30.0,0
1779285601100,33,UAS-02,413.5,19.15,22.44,3.28,18.88,21.3,0.990,1,1,40.5,0.64,28.30,30.0,0
1779285601133,34,GND-VEH-01,304.4,18.90,22.29,3.39,18.52,21.9,0.990,1,1,40.0,0.51,28.44,29.8,0
1779285601167,35,PERSON-01,643.5,19.13,22.23,3.11,17.80,21.6,0.990,1,1,40.0,0.10,27.96,30.0,0
1779285601200,36,UAS-01,665.3,18.94,21.97,3.03,17.48,21.9,0.990,1,1,40.0,0.29,27.69,29.9,0
1779285601233,37,UAS-02,446.0,18.92,22.15,3.22,18.50,22.3,0.989,1,1,42.8,0.06,28.11,30.1,0
1779285601267,38,GND-VEH-01,384.2,19.16,22.41,3.25,18.45,22.4,0.990,1,1,40.0,0.15,27.68,30.0,0
1779285601300,39,PERSON-01,356.5,18.87,22.27,3.39,18.23,22.5,0.990,1,1,40.0,0.01,28.32,29.9,0
1779285601333,40,UAS-01,351.8,18.78,21.92,3.14,18.56,20.8,0.990,1,1,40.0,0.02,27.93,30.0,0
1779285601367,41,UAS-02,693.5,18.77,21.87,3.10,17.69,22.7,0.990,1,1,41.4,0.09,28.24,30.0,0
1779285601400,42,GND-VEH-01,631.7,19.12,21.98,2.86,17.59,21.7,0.985,1,1,40.0,0.04,28.52,30.0,0
1779285601433,43,PERSON-01,771.4,18.91,22.02,3.10,17.98,22.8,0.990,1,1,43.3,0.02,27.88,30.0,0
1779285601467,44,UAS-01,487.1,19.12,22.18,3.06,18.26,20.9,0.990,1,1,40.0,0.05,27.87,30.0,0
1779285601500,45,UAS-02,674.7,18.92,21.84,2.92,17.70,22.2,0.961,1,1,40.0,0.00,28.17,29.9,0
1779285601533,46,GND-VEH-01,887.4,18.94,21.99,3.05,18.07,22.1,0.990,1,1,40.0,0.04,28.16,30.0,0
1779285601567,47,PERSON-01,676.9,19.12,22.38,3.26,18.70,21.6,0.973,1,1,40.0,0.43,28.29,30.0,0
1779285601600,48,UAS-01,790.7,18.67,21.55,2.88,18.18,20.8,0.990,1,1,43.5,0.06,28.27,29.9,0
1779285601633,49,UAS-02,567.2,19.16,22.15,2.99,18.03,21.4,0.990,1,1,40.0,0.24,27.95,29.9,0
1779285601667,50,GND-VEH-01,525.1,19.19,22.49,3.30,18.37,20.9,0.984,1,1,40.7,0.16,27.98,30.0,0
1779285601700,51,PERSON-01,762.5,18.77,21.80,3.03,17.18,21.4,0.990,1,1,165.8,0.17,28.17,30.0,0
1779285601733,52,UAS-01,337.3,19.14,22.51,3.36,18.34,23.4,0.984,1,1,40.9,0.22,28.61,30.1,0
1779285601767,53,UAS-02,497.3,18.84,21.59,2.75,17.25,23.1,0.990,1,1,40.0,0.32,28.58,30.2,0
1779285601800,54,GND-VEH-01,678.6,19.13,22.50,3.36,18.67,21.9,0.990,1,1,40.1,0.20,28.41,30.1,0
1779285601833,55,PERSON-01,532.1,19.31,22.43,3.12,17.86,21.9,0.990,1,1,110.1,0.16,28.00,30.0,0
1779285601867,56,UAS-01,562.0,18.99,22.03,3.04,18.41,22.2,0.990,1,1,40.0,0.70,28.04,29.9,0
1779285601900,57,UAS-02,361.2,18.98,22.04,3.06,18.40,23.3,0.990,1,1,100.8,0.06,28.57,30.0,0
1779285601933,58,GND-VEH-01,889.0,18.85,21.86,3.01,17.48,21.0,0.990,1,1,40.0,0.03,28.28,29.9,0
1779285601967,59,PERSON-01,524.0,18.70,21.98,3.28,18.65,21.8,0.990,1,1,40.0,0.20,28.40,30.1,0
1779285602000,60,UAS-01,552.8,19.03,22.04,3.01,17.86,21.6,0.990,1,1,44.4,0.19,28.28,29.9,0
1779285602033,61,UAS-02,543.1,18.97,22.04,3.07,18.18,19.9,0.972,1,1,41.8,0.20,28.31,30.0,0
1779285602067,62,GND-VEH-01,811.4,19.06,22.07,3.01,18.12,21.6,0.990,1,1,40.0,0.22,28.25,30.1,0
1779285602100,63,PERSON-01,380.4,18.81,21.86,3.05,18.09,22.3,0.978,1,1,41.3,0.18,28.31,30.0,0
1779285602133,64,UAS-01,867.9,18.96,22.09,3.13,18.18,21.4,0.971,1,1,40.0,0.10,28.02,29.9,0
1779285602167,65,UAS-02,300.2,18.99,22.14,3.15,18.32,21.8,0.990,1,1,40.6,0.20,28.69,30.0,0
1779285602200,66,GND-VEH-01,759.0,19.15,22.38,3.23,17.70,23.4,0.990,1,1,40.3,0.09,28.47,30.0,0
1779285602233,67,PERSON-01,456.8,19.06,22.01,2.95,18.04,22.1,0.990,1,1,40.6,0.36,28.03,30.1,0
1779285602267,68,UAS-01,568.9,19.19,22.23,3.04,18.37,21.7,0.990,1,1,40.0,0.15,28.44,30.0,0
1779285602300,69,UAS-02,493.8,19.20,22.30,3.11,17.93,22.8,0.986,1,1,40.0,0.16,28.38,30.0,0
1779285602333,70,GND-VEH-01,404.8,19.28,22.19,2.90,17.86,22.0,0.990,1,1,40.9,0.45,28.26,30.0,0
1779285602367,71,PERSON-01,781.9,19.04,22.23,3.19,18.29,21.5,0.990,1,1,40.0,0.01,28.32,30.0,0
1779285602400,72,UAS-01,800.1,18.92,21.68,2.77,17.29,22.2,0.990,1,1,42.3,0.04,28.29,30.1,0
1779285602433,73,UAS-02,759.3,18.90,22.28,3.38,18.56,21.3,0.990,1,1,42.6,0.04,27.85,29.9,0
1779285602467,74,GND-VEH-01,330.3,18.80,21.96,3.16,17.44,22.0,0.990,1,1,40.0,0.10,28.41,30.1,0
1779285602500,75,PERSON-01,318.8,19.24,22.29,3.05,18.13,20.5,0.990,1,1,40.0,0.37,28.06,30.0,0
1779285602533,76,UAS-01,397.4,19.04,22.51,3.47,19.08,22.5,0.990,1,1,40.3,0.16,28.70,30.2,0
1779285602567,77,UAS-02,461.5,18.99,22.16,3.17,17.59,21.2,0.990,1,1,40.0,0.50,27.92,29.9,0
1779285602600,78,GND-VEH-01,620.0,19.06,22.25,3.19,18.39,22.5,0.990,1,1,40.9,0.16,28.32,29.9,0
1779285602633,79,PERSON-01,691.2,19.29,22.19,2.90,18.90,22.1,0.990,1,1,40.0,0.38,28.40,30.0,0
1779285602667,80,UAS-01,581.8,19.12,22.27,3.15,17.87,23.3,0.990,1,1,40.0,0.26,28.01,29.9,0
1779285602700,81,UAS-02,345.5,18.90,22.04,3.15,18.23,20.9,0.985,1,1,40.0,0.29,28.35,30.0,0
1779285602733,82,GND-VEH-01,638.1,19.17,22.47,3.30,17.87,22.8,0.990,1,1,40.0,0.35,28.19,30.1,0
1779285602767,83,PERSON-01,503.8,19.29,22.44,3.15,18.37,22.9,0.990,1,1,40.2,0.16,28.52,29.9,0
1779285602800,84,UAS-01,508.8,19.03,22.29,3.25,18.28,22.4,0.978,1,1,42.9,0.08,28.47,30.0,0
1779285602833,85,UAS-02,303.3,19.19,22.37,3.17,19.04,22.2,0.990,1,1,42.1,0.07,28.09,29.9,0
1779285602867,86,GND-VEH-01,314.8,19.05,22.41,3.36,18.12,22.5,0.972,1,1,131.1,0.63,28.49,30.1,0
1779285602900,87,PERSON-01,341.9,19.06,22.25,3.19,17.41,22.9,0.990,1,1,43.2,0.17,28.33,29.9,0
1779285602933,88,UAS-01,395.5,18.93,22.15,3.22,17.83,23.9,0.970,1,1,42.0,0.31,28.53,30.1,0
1779285602967,89,UAS-02,435.4,18.89,22.09,3.20,18.48,22.1,0.990,1,1,41.3,0.42,28.11,30.1,0
1779285603000,90,GND-VEH-01,461.3,18.95,21.83,2.88,17.78,22.2,0.990,1,1,41.2,0.35,28.62,29.9,0
1779285603033,91,PERSON-01,377.2,19.11,22.43,3.32,18.67,21.3,0.990,1,1,40.0,0.37,28.15,30.0,0
1779285603067,92,UAS-01,333.2,18.98,22.16,3.18,18.60,21.9,0.985,1,1,40.0,0.29,28.27,29.9,0
1779285603100,93,UAS-02,409.1,18.93,22.32,3.39,18.69,22.7,0.990,1,1,40.8,0.34,28.24,29.9,0
1779285603133,94,GND-VEH-01,405.4,18.85,22.15,3.31,19.03,20.0,0.990,1,1,40.0,0.40,27.97,29.9,0
1779285603167,95,PERSON-01,590.7,19.06,22.01,2.95,18.15,21.3,0.984,1,1,41.3,0.26,28.31,30.1,0
1779285603200,96,UAS-01,486.0,19.18,22.43,3.25,18.13,22.1,0.987,1,1,41.1,0.02,28.25,30.1,0
1779285603233,97,UAS-02,306.4,19.18,22.21,3.03,17.91,22.9,0.990,1,1,43.3,0.39,28.05,30.1,0
1779285603267,98,GND-VEH-01,749.2,18.89,22.00,3.11,18.71,21.2,0.990,1,1,40.0,0.18,27.87,30.0,0
1779285603300,99,PERSON-01,384.7,18.98,22.12,3.14,17.65,22.3,0.990,1,1,42.6,0.18,28.00,30.0,0
1779285603333,100,UAS-01,545.0,18.94,21.84,2.89,17.24,23.3,0.990,1,1,40.0,0.33,28.75,20.7,1
1779285603367,101,UAS-02,467.6,19.19,22.30,3.11,18.30,22.3,0.990,1,1,40.4,0.18,28.65,29.9,0
1779285603400,102,GND-VEH-01,580.0,18.86,22.10,3.25,18.81,21.7,0.990,1,1,40.0,0.27,28.53,29.9,0
1779285603433,103,PERSON-01,766.4,19.09,22.07,2.98,17.62,22.3,0.980,1,1,41.9,0.20,28.46,30.1,0
1779285603467,104,UAS-01,431.5,18.77,21.87,3.09,18.93,22.7,0.990,1,1,40.0,0.02,28.30,30.1,0
1779285603500,105,UAS-02,408.7,19.05,22.28,3.23,17.86,23.7,0.985,1,1,40.0,0.16,28.15,30.1,0
1779285603533,106,GND-VEH-01,661.5,18.80,21.83,3.02,17.58,22.8,0.990,1,1,176.3,0.08,28.28,29.8,0
1779285603567,107,PERSON-01,635.7,18.91,22.38,3.47,18.39,23.5,0.990,1,1,43.7,0.18,28.52,30.0,0
1779285603600,108,UAS-01,455.1,19.04,21.89,2.85,17.75,22.8,0.990,1,1,43.9,0.24,28.15,30.1,0
1779285603633,109,UAS-02,311.1,18.88,21.82,2.94,17.60,20.7,0.990,1,1,42.4,0.08,28.54,29.9,0
1779285603667,110,GND-VEH-01,476.9,18.74,21.77,3.02,18.29,22.8,0.990,1,1,40.0,0.18,28.13,30.0,0
1779285603700,111,PERSON-01,563.0,19.08,22.17,3.09,18.21,21.7,0.990,1,1,40.0,0.23,28.41,30.0,0
1779285603733,112,UAS-01,684.7,19.00,22.23,3.23,18.36,22.6,0.990,1,1,168.5,0.48,28.67,30.0,0
1779285603767,113,UAS-02,671.9,18.94,21.77,2.83,17.85,21.5,0.990,1,1,108.2,0.04,28.43,30.1,0
1779285603800,114,GND-VEH-01,375.2,19.10,22.56,3.46,19.77,20.7,0.986,1,1,40.0,0.33,28.47,29.9,0
1779285603833,115,PERSON-01,442.8,18.93,22.11,3.19,18.51,21.0,0.988,1,1,40.0,0.09,28.50,29.9,0
1779285603867,116,UAS-01,300.8,19.14,22.41,3.27,18.30,21.0,0.986,1,1,40.9,0.26,28.35,29.9,0
1779285603900,117,UAS-02,507.6,19.04,22.52,3.48,19.18,20.2,0.990,1,1,173.2,0.30,28.10,29.8,0
1779285603933,118,GND-VEH-01,505.6,18.90,22.31,3.41,18.64,22.0,0.985,1,1,43.5,0.25,28.63,30.1,0
1779285603967,119,PERSON-01,306.2,19.16,22.59,3.43,18.80,22.0,0.990,1,1,42.0,0.08,28.19,29.9,0
1779285604000,120,UAS-01,475.7,18.61,21.79,3.18,18.22,22.5,0.990,1,1,42.2,0.01,28.44,30.1,0
1779285604033,121,UAS-02,375.2,18.88,21.81,2.93,18.07,20.4,0.990,1,1,40.0,0.13,28.47,30.0,0
1779285604067,122,GND-VEH-01,307.2,19.10,22.07,2.98,18.50,22.1,0.990,1,1,42.1,0.07,28.29,30.1,0
1779285604100,123,PERSON-01,423.2,19.22,22.52,3.29,17.88,22.9,0.987,1,1,43.2,0.04,28.05,30.1,0
1779285604133,124,UAS-01,410.2,18.90,22.22,3.31,18.26,21.8,0.989,1,1,40.0,0.24,28.66,30.1,0
1779285604167,125,UAS-02,369.7,18.84,21.99,3.15,17.65,22.1,0.989,1,1,167.7,0.27,28.46,30.2,0
1779285604200,126,GND-VEH-01,733.7,19.26,22.19,2.93,17.29,21.2,0.990,1,1,41.4,0.52,28.69,30.0,0
1779285604233,127,PERSON-01,629.4,18.87,22.21,3.34,18.16,22.2,0.978,1,1,40.0,0.19,28.37,30.1,0
1779285604267,128,UAS-01,512.4,19.05,22.09,3.04,18.02,21.6,0.990,1,1,41.4,0.56,28.94,30.0,0
1779285604300,129,UAS-02,431.6,19.15,22.13,2.98,17.88,20.3,0.990,1,1,40.6,0.23,28.39,30.1,0
1779285604333,130,GND-VEH-01,416.5,18.84,21.88,3.03,18.15,22.8,0.990,1,1,40.0,0.14,28.09,30.0,0
1779285604367,131,PERSON-01,674.7,19.04,21.92,2.88,18.23,21.9,0.987,1,1,40.0,0.03,28.57,30.0,0
1779285604400,132,UAS-01,426.7,19.00,22.21,3.21,17.76,22.3,0.990,1,1,40.0,0.06,28.97,30.1,0
1779285604433,133,UAS-02,801.8,18.87,21.38,2.52,17.33,23.7,0.987,1,1,40.0,0.03,27.98,29.9,0
1779285604467,134,GND-VEH-01,586.8,18.95,22.25,3.30,19.45,21.3,0.990,1,1,40.9,0.35,28.94,30.0,0
1779285604500,135,PERSON-01,674.5,19.19,22.28,3.09,18.88,22.0,0.962,1,1,41.9,0.05,28.56,29.9,0
1779285604533,136,UAS-01,433.2,19.01,22.23,3.22,18.92,20.6,0.980,1,1,40.6,0.45,28.50,30.0,0
1779285604567,137,UAS-02,702.6,19.07,22.07,3.00,17.41,22.4,0.990,1,1,40.0,0.20,28.30,30.0,0
1779285604600,138,GND-VEH-01,702.8,19.12,22.14,3.03,18.39,21.3,0.981,1,1,40.5,0.05,28.25,30.2,0
1779285604633,139,PERSON-01,553.7,18.94,21.72,2.78,18.31,21.5,0.990,1,1,40.0,0.15,28.74,30.1,0
1779285604667,140,UAS-01,418.9,19.11,22.33,3.23,18.57,21.2,0.990,1,1,40.0,0.09,28.81,29.9,0
1779285604700,141,UAS-02,722.7,19.29,22.29,3.01,18.50,22.0,0.990,1,1,41.4,0.23,28.58,30.1,0
1779285604733,142,GND-VEH-01,322.3,18.72,21.82,3.09,18.46,22.9,0.990,1,1,42.3,0.10,28.52,30.0,0
1779285604767,143,PERSON-01,440.6,18.84,21.87,3.03,18.32,22.4,0.985,1,1,40.0,0.50,28.77,30.1,0
1779285604800,144,UAS-01,636.4,18.90,21.99,3.09,18.91,21.8,0.989,1,1,41.2,0.24,28.23,30.0,0
1779285604833,145,UAS-02,878.4,18.85,21.83,2.98,18.13,20.9,0.990,1,1,40.5,0.30,28.54,30.1,0
1779285604867,146,GND-VEH-01,418.9,19.30,22.39,3.09,18.71,21.5,0.990,1,1,40.6,0.29,28.41,30.0,0
1779285604900,147,PERSON-01,744.3,18.89,22.01,3.13,18.40,21.5,0.990,1,1,40.1,0.24,28.85,30.1,0
1779285604933,148,UAS-01,551.1,18.90,22.08,3.17,18.06,21.5,0.982,1,1,41.0,0.22,28.73,29.8,0
1779285604967,149,UAS-02,845.4,19.02,22.08,3.06,18.01,20.6,0.975,1,1,40.6,0.16,28.87,29.9,0
1779285605000,150,GND-VEH-01,366.9,19.09,22.35,3.26,18.93,21.2,0.990,1,1,40.0,0.07,28.76,30.0,0
1779285605033,151,PERSON-01,392.6,19.01,22.34,3.33,17.57,23.0,0.990,1,1,117.3,0.03,28.54,30.0,0
1779285605067,152,UAS-01,423.9,19.10,21.92,2.82,17.94,21.1,0.990,1,1,40.3,0.56,28.76,30.1,0
1779285605100,153,UAS-02,305.4,19.05,22.27,3.21,18.75,22.9,0.990,1,1,41.2,0.07,28.69,29.9,0
1779285605133,154,GND-VEH-01,769.3,18.96,21.96,3.00,17.94,22.3,0.990,1,1,40.3,0.15,28.65,30.0,0
1779285605167,155,PERSON-01,698.8,18.70,21.84,3.14,18.15,21.6,0.990,1,1,40.0,0.00,28.62,29.9,0
1779285605200,156,UAS-01,790.5,19.06,21.85,2.79,17.62,22.4,0.990,1,1,40.0,0.34,29.02,30.0,0
1779285605233,157,UAS-02,556.8,18.92,22.01,3.09,18.31,22.8,0.990,1,1,40.0,0.17,28.51,30.1,0
1779285605267,158,GND-VEH-01,735.0,18.92,22.05,3.14,18.19,21.2,0.983,1,1,173.9,0.06,28.47,29.9,0
1779285605300,159,PERSON-01,469.0,18.93,22.17,3.24,18.00,22.0,0.990,1,1,44.1,0.13,28.78,30.0,0
1779285605333,160,UAS-01,380.5,18.75,21.69,2.95,17.84,21.8,0.990,1,1,40.0,0.29,28.78,30.0,0
1779285605367,161,UAS-02,425.4,19.18,22.25,3.07,18.17,23.0,0.990,1,1,41.3,0.12,28.54,29.9,0
1779285605400,162,GND-VEH-01,334.0,19.15,22.14,3.00,18.33,22.3,0.990,1,1,40.6,0.60,28.66,30.0,0
1779285605433,163,PERSON-01,552.1,18.99,22.22,3.23,18.03,22.6,0.987,1,1,158.7,0.31,28.11,29.9,0
1779285605467,164,UAS-01,507.0,18.88,22.06,3.18,18.53,21.3,0.990,1,1,40.0,0.04,28.06,30.1,0
1779285605500,165,UAS-02,859.9,19.00,22.03,3.03,18.08,22.5,0.990,1,1,40.0,0.21,29.07,30.1,0
1779285605533,166,GND-VEH-01,388.5,19.17,22.44,3.27,18.33,23.2,0.990,1,1,40.1,0.21,28.61,30.1,0
1779285605567,167,PERSON-01,765.2,19.13,21.94,2.81,18.23,20.6,0.986,1,1,40.0,0.05,28.51,30.1,0
1779285605600,168,UAS-01,406.6,18.76,22.30,3.54,19.37,22.3,0.990,1,1,40.0,0.07,28.44,29.9,0
1779285605633,169,UAS-02,301.6,18.90,22.36,3.46,19.06,22.0,0.990,1,1,40.0,0.22,28.95,30.0,0
1779285605667,170,GND-VEH-01,670.4,19.00,22.28,3.28,18.73,21.3,0.990,1,1,40.0,0.13,28.71,30.1,0
1779285605700,171,PERSON-01,493.0,19.08,22.22,3.14,18.29,21.8,0.990,1,1,40.0,0.06,28.76,30.0,0
1779285605733,172,UAS-01,384.0,19.00,22.09,3.09,18.06,21.8,0.990,1,1,41.7,0.17,28.53,29.9,0
1779285605767,173,UAS-02,819.6,18.82,21.68,2.86,17.96,21.8,0.986,1,1,41.0,0.23,28.64,30.1,0
1779285605800,174,GND-VEH-01,526.7,18.79,21.92,3.13,18.64,21.4,0.990,1,1,40.7,0.10,28.26,29.8,0
1779285605833,175,PERSON-01,316.3,19.19,22.40,3.21,18.52,22.6,0.990,1,1,42.0,0.10,28.54,30.0,0
1779285605867,176,UAS-01,318.8,19.00,22.30,3.30,19.11,21.9,0.990,1,1,40.0,0.03,28.45,30.0,0
1779285605900,177,UAS-02,846.0,19.13,21.98,2.85,17.28,21.1,0.990,1,1,40.6,0.07,28.27,29.9,0
1779285605933,178,GND-VEH-01,361.7,19.02,22.35,3.33,18.73,22.4,0.976,1,1,40.0,0.24,28.52,30.0,0
1779285605967,179,PERSON-01,326.6,18.92,22.01,3.09,17.51,23.2,0.990,1,1,40.0,0.28,28.57,29.9,0
1779285606000,180,UAS-01,727.3,18.74,22.08,3.34,17.89,22.0,0.987,1,1,41.3,0.06,28.70,29.9,0
1779285606033,181,UAS-02,595.1,18.77,21.80,3.03,18.13,21.5,0.987,1,1,40.1,0.36,28.24,29.9,0
1779285606067,182,GND-VEH-01,718.9,19.06,22.55,3.50,19.11,22.0,0.990,1,1,40.0,0.12,28.47,30.1,0
1779285606100,183,PERSON-01,335.8,19.15,22.47,3.32,18.13,22.8,0.990,1,1,40.0,0.08,28.83,30.1,0
1779285606133,184,UAS-01,364.7,18.83,22.10,3.27,19.34,20.6,0.990,1,1,40.0,0.21,28.75,29.9,0
1779285606167,185,UAS-02,337.4,19.11,22.58,3.47,19.62,22.0,0.990,1,1,40.0,0.12,28.44,30.1,0
1779285606200,186,GND-VEH-01,498.5,19.25,22.47,3.23,18.39,23.3,0.990,1,1,40.0,0.28,28.53,30.0,0
1779285606233,187,PERSON-01,605.7,18.95,22.05,3.10,17.76,20.7,0.990,1,1,43.9,0.28,28.63,29.9,0
1779285606267,188,UAS-01,478.7,18.64,21.57,2.92,17.59,22.5,0.990,1,1,42.2,0.26,28.15,30.1,0
1779285606300,189,UAS-02,344.1,19.12,22.22,3.10,18.15,20.1,0.990,1,1,40.0,0.10,28.79,29.9,0
1779285606333,190,GND-VEH-01,381.1,19.18,22.39,3.21,18.83,21.3,0.979,1,1,40.7,0.16,29.26,29.9,0
1779285606367,191,PERSON-01,620.4,19.01,22.33,3.32,18.42,21.8,0.990,1,1,40.0,0.31,28.67,30.1,0
1779285606400,192,UAS-01,617.6,19.12,22.24,3.12,18.46,21.1,0.990,1,1,40.0,0.08,28.84,30.0,0
1779285606433,193,UAS-02,372.3,19.17,22.05,2.89,17.43,21.7,0.990,1,1,41.5,0.05,28.51,30.0,0
1779285606467,194,GND-VEH-01,504.4,18.72,21.90,3.19,18.25,21.3,0.990,1,1,40.0,0.33,28.96,30.0,0
1779285606500,195,PERSON-01,569.8,19.30,22.25,2.95,17.79,22.3,0.987,1,1,171.6,0.31,28.86,30.1,0
1779285606533,196,UAS-01,680.3,18.96,21.99,3.03,18.35,22.3,0.984,1,1,41.8,0.13,28.76,30.0,0
1779285606567,197,UAS-02,486.6,18.97,22.03,3.06,18.30,21.7,0.990,1,1,40.0,0.09,28.98,29.8,0
1779285606600,198,GND-VEH-01,567.7,19.19,22.26,3.07,17.82,22.9,0.990,1,1,40.0,0.20,28.55,29.8,0
1779285606633,199,PERSON-01,467.8,19.04,22.08,3.05,18.06,22.7,0.990,1,1,41.6,0.34,28.51,30.0,0
1779285606667,200,UAS-01,515.0,18.94,21.92,2.98,18.45,21.7,0.972,1,1,40.8,0.34,28.28,30.0,0
1779285606700,201,UAS-02,733.3,19.00,21.91,2.90,18.28,21.2,0.988,1,1,42.3,0.18,28.80,30.1,0
1779285606733,202,GND-VEH-01,349.0,18.67,22.13,3.47,17.93,22.7,0.977,1,1,40.2,0.47,28.81,30.0,0
1779285606767,203,PERSON-01,341.0,19.06,22.35,3.29,18.86,20.8,0.984,1,1,42.0,0.20,28.91,30.1,0
1779285606800,204,UAS-01,376.5,18.96,22.17,3.22,18.08,21.3,0.990,1,1,42.9,0.00,29.03,29.9,0
1779285606833,205,UAS-02,547.9,19.21,22.33,3.13,18.76,22.3,0.990,1,1,40.2,0.21,28.73,30.1,0
1779285606867,206,GND-VEH-01,416.4,18.97,22.14,3.17,17.88,22.4,0.990,1,1,40.0,0.32,28.78,30.0,0
1779285606900,207,PERSON-01,480.7,18.90,22.18,3.28,18.44,21.2,0.982,1,1,117.9,0.08,28.55,30.1,0
1779285606933,208,UAS-01,346.4,19.02,22.45,3.42,18.39,22.6,0.979,1,1,41.8,0.37,28.66,30.1,0
1779285606967,209,UAS-02,683.5,18.88,21.73,2.85,17.35,22.7,0.990,1,1,41.0,0.25,28.35,29.9,0
1779285607000,210,GND-VEH-01,457.6,19.02,22.13,3.10,17.60,21.7,0.990,1,1,40.5,0.19,29.17,29.9,0
1779285607033,211,PERSON-01,409.0,18.88,22.16,3.28,18.35,22.9,0.990,1,1,40.0,0.43,29.07,30.1,0
