timestamp,frame_id,target_id,range_m,ambient_temp_c,target_temp_c,delta_t_c,snr_db,netd_mk,detection_confidence,detected,classified,classification_latency_ms,track_error_m,sensor_temp_c,frame_rate_hz,dropped_frame
1779285601000,30,GND-VEH-01,701.8,19.03,21.95,2.93,17.16,21.7,0.990,1,1,31.0,0.19,28.52,30.0,0
1779285601033,31,PERSON-01,362.3,18.76,21.84,3.09,18.11,23.5,0.990,1,1,31.0,0.24,28.40,30.0,0
1779285601067,32,UAS-01,485.4,18.89,22.01,3.12,17.63,23.5,0.977,1,1,31.0,0.16,28.80,30.0,0
1779285601100,33,UAS-02,300.1,19.11,22.49,3.38,18.21,25.2,0.990,1,1,31.0,0.40,28.87,30.1,0
1779285601133,34,GND-VEH-01,459.5,18.96,22.17,3.21,17.56,22.7,0.990,1,1,33.2,0.15,28.54,30.1,0
1779285601167,35,PERSON-01,401.6,18.62,21.91,3.29,17.97,23.6,0.980,1,1,31.0,0.00,28.02,29.9,0
1779285601200,36,UAS-01,477.0,18.95,21.90,2.95,17.66,23.5,0.990,1,1,32.2,0.39,28.79,30.0,0
1779285601233,37,UAS-02,579.3,19.09,22.14,3.05,18.72,24.2,0.990,1,1,32.6,0.31,28.36,30.0,0
1779285601267,38,GND-VEH-01,483.8,19.16,22.38,3.22,17.97,23.3,0.990,1,1,32.1,0.24,28.51,29.9,0
1779285601300,39,PERSON-01,329.1,19.15,22.06,2.91,17.81,23.6,0.989,1,1,31.5,0.24,28.38,30.0,0
1779285601333,40,UAS-01,972.1,19.24,22.45,3.22,17.42,25.0,0.990,1,1,32.5,0.32,28.56,30.0,0
1779285601367,41,UAS-02,383.6,19.12,22.33,3.21,17.56,24.9,0.990,1,1,33.7,0.01,28.31,30.1,0
1779285601400,42,GND-VEH-01,523.2,19.13,22.31,3.18,18.44,22.6,0.990,1,1,31.0,0.17,29.03,29.9,0
1779285601433,43,PERSON-01,872.7,18.84,21.73,2.89,17.27,24.4,0.990,1,1,31.0,0.08,28.79,29.9,0
1779285601467,44,UAS-01,567.3,18.89,22.04,3.15,17.62,25.1,0.965,1,1,32.2,0.13,28.54,29.9,0
1779285601500,45,UAS-02,533.8,19.07,22.38,3.31,18.17,24.8,0.990,1,1,33.1,0.11,28.99,30.0,0
1779285601533,46,GND-VEH-01,360.1,18.90,22.19,3.29,18.02,25.8,0.979,1,1,31.0,0.19,28.73,30.0,0
1779285601567,47,PERSON-01,358.5,18.73,22.07,3.34,18.31,24.1,0.975,1,1,33.8,0.05,28.91,29.9,0
1779285601600,48,UAS-01,688.0,19.00,21.88,2.88,17.93,24.2,0.990,1,1,32.5,0.14,28.82,30.1,0
1779285601633,49,UAS-02,378.8,19.04,22.54,3.50,18.95,25.0,0.990,1,1,33.0,0.45,29.01,30.0,0
1779285601667,50,GND-VEH-01,439.5,19.06,22.09,3.03,17.95,24.8,0.990,1,1,31.0,0.17,28.90,30.0,0
1779285601700,51,PERSON-01,443.9,19.06,22.24,3.18,17.47,24.0,0.990,1,1,31.5,0.17,29.20,30.0,0
1779285601733,52,UAS-01,576.6,18.81,22.10,3.29,18.23,25.2,0.990,1,1,31.8,0.05,29.00,30.0,0
1779285601767,53,UAS-02,576.8,19.07,22.11,3.04,17.30,24.7,0.990,1,1,31.0,0.06,29.25,29.9,0
1779285601800,54,GND-VEH-01,323.8,18.99,22.22,3.23,17.64,24.6,0.990,1,1,34.7,0.21,28.84,23.5,1
1779285601833,55,PERSON-01,638.7,18.90,21.66,2.76,17.82,24.2,0.990,1,1,31.0,0.08,28.62,30.1,0
1779285601867,56,UAS-01,332.1,18.94,22.25,3.32,18.30,23.7,0.990,1,1,31.0,0.15,28.32,30.0,0
1779285601900,57,UAS-02,523.3,19.22,22.37,3.15,17.70,24.5,0.990,1,1,33.8,0.22,28.66,30.0,0
1779285601933,58,GND-VEH-01,463.3,19.03,22.31,3.28,18.33,22.9,0.987,1,1,32.1,0.27,28.73,30.2,0
1779285601967,59,PERSON-01,639.2,19.09,22.14,3.05,17.57,24.6,0.989,1,1,31.2,0.25,28.69,30.0,0
1779285602000,60,UAS-01,357.6,18.83,22.08,3.25,18.15,25.5,0.988,1,1,31.7,0.05,29.05,30.0,0
1779285602033,61,UAS-02,627.6,18.73,21.96,3.23,17.94,22.7,0.990,1,1,31.0,0.29,28.76,29.9,0
1779285602067,62,GND-VEH-01,372.6,18.86,21.87,3.02,18.48,23.6,0.974,1,1,31.8,0.03,28.38,30.0,0
1779285602100,63,PERSON-01,424.2,18.81,22.12,3.32,18.25,23.3,0.990,1,1,31.0,0.00,28.81,30.0,0
1779285602133,64,UAS-01,791.0,19.08,22.34,3.26,17.95,23.9,0.990,1,1,31.0,0.30,28.72,29.9,0
1779285602167,65,UAS-02,574.3,18.94,22.41,3.47,18.07,24.4,0.990,1,1,32.7,0.12,29.02,30.2,0
1779285602200,66,GND-VEH-01,457.1,18.81,21.89,3.08,18.72,25.0,0.990,1,1,31.0,0.19,29.00,30.1,0
1779285602233,67,PERSON-01,640.9,18.85,22.04,3.19,18.34,23.2,0.990,1,1,31.9,0.12,28.30,29.8,0
1779285602267,68,UAS-01,394.8,19.10,22.25,3.14,17.73,23.3,0.990,1,1,31.0,0.12,29.48,29.9,0
1779285602300,69,UAS-02,504.9,19.10,22.40,3.30,18.48,23.6,0.990,1,1,31.0,0.07,29.15,30.0,0
1779285602333,70,GND-VEH-01,646.7,19.03,22.39,3.36,18.31,24.0,0.973,1,1,31.0,0.48,28.90,30.0,0
1779285602367,71,PERSON-01,692.8,18.78,21.97,3.20,18.02,24.0,0.982,1,1,32.3,0.08,29.01,30.1,0
1779285602400,72,UAS-01,310.5,19.04,22.38,3.34,18.15,24.6,0.990,1,1,33.1,0.14,28.65,30.0,0
1779285602433,73,UAS-02,825.1,19.02,22.00,2.98,17.89,24.4,0.990,1,1,32.2,0.45,28.79,29.8,0
1779285602467,74,GND-VEH-01,340.7,18.95,22.32,3.36,18.56,22.7,0.990,1,1,33.0,0.03,29.23,30.1,0
1779285602500,75,PERSON-01,669.9,19.00,21.93,2.92,17.70,22.8,0.986,1,1,31.1,0.35,28.95,29.9,0
1779285602533,76,UAS-01,472.5,19.09,22.47,3.38,18.12,24.7,0.990,1,1,31.9,0.10,28.94,29.9,0
1779285602567,77,UAS-02,457.9,18.79,22.08,3.29,18.23,24.1,0.988,1,1,32.3,0.17,28.94,29.9,0
1779285602600,78,GND-VEH-01,305.3,18.91,22.19,3.28,18.85,24.6,0.986,1,1,31.6,0.22,28.91,29.9,0
1779285602633,79,PERSON-01,319.6,18.89,22.18,3.29,18.54,23.3,0.990,1,1,34.3,0.15,29.19,29.9,0
1779285602667,80,UAS-01,942.2,19.22,22.20,2.98,17.95,23.3,0.990,1,1,33.5,0.25,28.89,29.9,0
1779285602700,81,UAS-02,485.7,19.03,22.27,3.24,18.08,25.2,0.990,1,1,31.0,0.35,28.82,30.0,0
1779285602733,82,GND-VEH-01,474.6,18.98,22.17,3.19,18.12,23.8,0.990,1,1,31.0,0.12,29.51,30.1,0
1779285602767,83,PERSON-01,454.9,19.16,22.50,3.34,17.18,26.0,0.990,1,1,33.1,0.18,29.15,30.0,0
1779285602800,84,UAS-01,397.6,19.11,22.14,3.03,17.52,23.4,0.990,1,1,31.8,0.14,28.80,30.0,0
1779285602833,85,UAS-02,730.3,19.18,21.95,2.77,17.52,24.3,0.970,1,1,31.0,0.11,29.16,30.0,0
1779285602867,86,GND-VEH-01,309.0,18.87,22.10,3.23,18.61,24.4,0.987,1,1,31.0,0.35,29.57,30.0,0
1779285602900,87,PERSON-01,310.1,18.78,22.13,3.35,18.04,24.7,0.986,1,1,31.0,0.21,29.36,29.9,0
1779285602933,88,UAS-01,593.8,18.79,22.11,3.32,18.72,24.8,0.990,1,1,33.2,0.07,29.48,29.9,0
1779285602967,89,UAS-02,330.4,18.94,22.39,3.45,18.05,24.8,0.987,1,1,31.0,0.60,29.72,30.1,0
1779285603000,90,GND-VEH-01,345.8,19.04,22.17,3.13,17.59,23.2,0.990,1,1,31.0,0.40,29.83,30.1,0
1779285603033,91,PERSON-01,835.0,18.97,22.06,3.09,17.16,25.6,0.990,1,1,31.0,0.67,29.35,30.0,0
1779285603067,92,UAS-01,341.3,19.26,22.59,3.33,18.62,23.3,0.990,1,1,33.6,0.20,29.49,30.0,0
1779285603100,93,UAS-02,460.8,19.02,22.42,3.41,18.80,22.1,0.990,1,1,31.0,0.03,29.01,30.0,0
1779285603133,94,GND-VEH-01,306.9,18.85,22.44,3.58,19.42,23.6,0.990,1,1,31.0,0.27,29.75,30.0,0
1779285603167,95,PERSON-01,320.7,19.15,22.33,3.18,17.98,24.7,0.990,1,1,31.0,0.43,29.64,30.0,0
1779285603200,96,UAS-01,819.1,18.81,22.03,3.21,17.91,25.6,0.990,1,1,32.6,0.03,29.35,30.0,0
1779285603233,97,UAS-02,748.8,19.14,21.96,2.82,17.52,23.6,0.990,1,1,31.0,0.02,29.42,29.9,0
1779285603267,98,GND-VEH-01,454.5,19.24,22.71,3.46,18.99,24.0,0.990,1,1,31.5,0.07,29.90,30.0,0
1779285603300,99,PERSON-01,343.2,18.77,22.25,3.48,18.14,26.7,0.990,1,1,31.0,0.30,29.25,30.0,0
1779285603333,100,UAS-01,692.1,19.07,22.06,2.99,16.96,24.9,0.990,1,1,31.0,0.00,29.33,30.0,0
1779285603367,101,UAS-02,365.1,18.96,22.31,3.35,18.40,24.4,0.990,1,1,31.0,0.36,29.59,30.1,0
1779285603400,102,GND-VEH-01,456.5,19.20,22.40,3.20,18.56,24.2,0.988,1,1,31.0,0.23,29.26,30.0,0
1779285603433,103,PERSON-01,384.3,19.07,22.49,3.42,19.03,22.8,0.990,1,1,31.2,0.16,29.04,29.9,0
1779285603467,104,UAS-01,303.1,18.88,21.88,3.01,17.83,23.3,0.979,1,1,31.0,0.07,29.68,30.0,0
1779285603500,105,UAS-02,423.1,19.21,22.33,3.12,17.93,25.1,0.990,1,1,31.0,0.13,29.79,30.1,0
1779285603533,106,GND-VEH-01,586.0,19.14,22.21,3.07,17.90,23.2,0.990,1,1,31.0,0.22,29.95,30.0,0
1779285603567,107,PERSON-01,636.8,18.88,22.12,3.24,17.77,23.8,0.990,1,1,32.1,0.21,29.34,30.0,0
1779285603600,108,UAS-01,497.8,18.90,22.06,3.16,17.88,23.5,0.990,1,1,31.0,0.52,29.40,30.0,0
1779285603633,109,UAS-02,300.6,18.89,22.27,3.38,17.86,23.2,0.990,1,1,31.0,0.06,29.69,30.0,0
1779285603667,110,GND-VEH-01,369.0,18.96,22.09,3.13,17.79,24.7,0.989,1,1,31.0,0.30,29.52,30.0,0
1779285603700,111,PERSON-01,386.1,19.03,22.22,3.20,18.16,24.5,0.990,1,1,31.0,0.05,29.65,30.0,0
1779285603733,112,UAS-01,373.6,19.08,22.49,3.41,18.56,23.4,0.990,1,1,31.0,0.19,29.85,29.9,0
1779285603767,113,UAS-02,673.1,18.88,22.19,3.31,18.67,24.7,0.990,1,1,32.9,0.15,30.05,30.0,0
1779285603800,114,GND-VEH-01,445.6,18.98,22.24,3.26,17.65,24.1,0.990,1,1,31.0,0.14,30.11,30.1,0
1779285603833,115,PERSON-01,441.2,18.79,22.10,3.31,18.23,23.9,0.990,1,1,31.0,0.21,29.20,29.8,0
1779285603867,116,UAS-01,518.7,19.12,22.05,2.93,17.49,24.3,0.990,1,1,31.0,0.05,29.51,30.0,0
1779285603900,117,UAS-02,683.8,18.95,21.98,3.03,18.01,25.1,0.990,1,1,31.0,0.28,29.46,30.0,0
1779285603933,118,GND-VEH-01,451.3,18.94,22.06,3.11,18.24,25.9,0.990,1,1,31.2,0.18,29.86,30.0,0
1779285603967,119,PERSON-01,350.6,19.07,22.18,3.11,18.53,23.0,0.990,1,1,31.0,0.03,29.88,30.0,0
1779285604000,120,UAS-01,414.4,18.91,22.06,3.15,18.49,22.5,0.990,1,1,33.2,0.35,29.54,30.0,0
1779285604033,121,UAS-02,503.4,18.94,21.82,2.88,17.62,24.6,0.990,1,1,35.1,0.10,29.54,30.0,0
1779285604067,122,GND-VEH-01,362.9,19.14,22.04,2.91,17.04,25.3,0.990,1,1,33.2,0.26,29.78,30.1,0
1779285604100,123,PERSON-01,454.0,18.89,22.18,3.29,17.60,25.4,0.990,1,1,31.0,0.30,29.42,30.2,0
1779285604133,124,UAS-01,658.9,18.94,21.83,2.89,17.17,24.1,0.990,1,1,33.3,0.23,30.11,30.0,0
1779285604167,125,UAS-02,531.7,18.84,22.11,3.27,18.14,24.1,0.982,1,1,31.0,0.00,29.52,30.1,0
1779285604200,126,GND-VEH-01,594.7,19.27,22.44,3.18,18.36,22.3,0.988,1,1,31.4,0.14,29.48,30.1,0
1779285604233,127,PERSON-01,475.2,19.10,22.15,3.05,18.13,23.5,0.986,1,1,31.9,0.42,29.62,30.0,0
1779285604267,128,UAS-01,495.0,19.02,22.17,3.15,17.89,24.8,0.990,1,1,31.0,0.02,29.68,30.1,0
1779285604300,129,UAS-02,626.8,19.00,22.04,3.04,17.68,23.9,0.990,1,1,32.9,0.17,30.45,29.9,0
1779285604333,130,GND-VEH-01,760.9,18.97,21.97,3.00,17.44,24.2,0.990,1,1,32.8,0.04,29.71,29.8,0
1779285604367,131,PERSON-01,686.0,18.84,21.92,3.09,18.28,23.7,0.985,1,1,31.0,0.34,29.82,29.9,0
1779285604400,132,UAS-01,561.5,19.05,22.35,3.30,18.16,24.0,0.990,1,1,31.0,0.59,29.87,29.9,0
1779285604433,133,UAS-02,368.5,19.00,22.11,3.11,17.96,25.5,0.990,1,1,33.2,0.07,30.04,30.1,0
1779285604467,134,GND-VEH-01,593.7,18.97,21.78,2.81,17.45,24.9,0.990,1,1,31.0,0.14,30.21,30.0,0
1779285604500,135,PERSON-01,453.0,19.16,22.37,3.21,18.18,24.4,0.990,1,1,31.1,0.12,30.02,30.0,0
1779285604533,136,UAS-01,393.0,19.04,22.18,3.13,18.12,21.6,0.990,1,1,31.6,0.26,29.51,30.1,0
1779285604567,137,UAS-02,482.7,18.96,22.04,3.08,18.39,25.3,0.990,1,1,32.2,0.07,30.12,29.9,0
1779285604600,138,GND-VEH-01,496.6,19.05,22.22,3.17,18.31,23.6,0.990,1,1,31.0,0.60,30.00,29.9,0
1779285604633,139,PERSON-01,449.0,18.97,21.83,2.86,17.76,24.5,0.990,1,1,31.0,0.17,30.36,29.9,0
1779285604667,140,UAS-01,317.3,19.10,22.09,2.99,17.94,24.7,0.990,1,1,33.9,0.08,29.84,29.9,0
1779285604700,141,UAS-02,307.5,19.07,22.01,2.94,17.49,22.8,0.990,1,1,32.2,0.21,30.56,30.0,0
1779285604733,142,GND-VEH-01,498.0,18.92,22.20,3.28,18.64,24.0,0.990,1,1,32.2,0.32,30.07,30.1,0
1779285604767,143,PERSON-01,577.2,19.13,22.38,3.25,18.13,22.4,0.990,1,1,31.0,0.26,29.74,30.0,0
1779285604800,144,UAS-01,646.0,18.90,21.84,2.95,17.34,23.2,0.990,1,1,31.0,0.13,29.99,30.0,0
1779285604833,145,UAS-02,414.2,19.04,22.33,3.29,18.94,23.8,0.990,1,1,31.0,0.01,30.42,30.0,0
1779285604867,146,GND-VEH-01,368.4,18.90,22.00,3.09,17.55,23.6,0.990,1,1,31.4,0.22,30.14,30.0,0
1779285604900,147,PERSON-01,908.1,18.78,21.52,2.74,17.53,24.0,0.990,1,1,32.0,0.50,29.95,30.0,0
1779285604933,148,UAS-01,307.8,19.16,22.46,3.31,18.16,24.6,0.990,1,1,35.3,0.16,30.31,29.8,0
1779285604967,149,UAS-02,440.1,18.85,21.99,3.14,17.46,24.6,0.990,1,1,31.0,0.01,30.17,30.1,0
1779285605000,150,GND-VEH-01,403.8,18.96,21.97,3.01,18.32,24.0,0.990,1,1,31.0,0.11,30.09,30.1,0
1779285605033,151,PERSON-01,301.6,19.00,22.44,3.44,18.58,23.5,0.979,1,1,31.0,0.51,30.14,30.0,0
1779285605067,152,UAS-01,321.5,19.26,22.69,3.42,18.14,22.8,0.982,1,1,31.0,0.32,30.03,30.2,0
1779285605100,153,UAS-02,335.8,19.01,22.37,3.36,18.53,24.8,0.984,1,1,33.6,0.05,29.91,29.9,0
1779285605133,154,GND-VEH-01,352.3,18.94,22.27,3.33,17.98,23.9,0.990,1,1,32.1,0.01,30.08,29.9,0
1779285605167,155,PERSON-01,643.6,18.97,21.89,2.93,17.23,24.2,0.990,1,1,31.0,0.38,30.52,30.1,0
1779285605200,156,UAS-01,453.0,19.21,22.22,3.02,17.41,23.8,0.990,1,1,34.2,0.20,30.37,29.9,0
1779285605233,157,UAS-02,643.8,19.03,21.97,2.94,17.45,24.5,0.980,1,1,31.0,0.25,30.50,30.0,0
1779285605267,158,GND-VEH-01,490.8,18.87,21.72,2.85,17.51,23.5,0.990,1,1,31.0,0.49,30.61,29.9,0
1779285605300,159,PERSON-01,696.2,18.92,21.86,2.95,17.98,24.7,0.988,1,1,31.0,0.23,30.28,30.1,0
1779285605333,160,UAS-01,548.4,19.06,22.13,3.07,17.98,24.0,0.990,1,1,32.7,0.43,30.34,30.1,0
1779285605367,161,UAS-02,318.4,18.87,21.93,3.07,17.71,24.2,0.990,1,1,31.0,0.09,30.58,29.9,0
1779285605400,162,GND-VEH-01,412.3,19.03,22.23,3.19,17.63,23.9,0.972,1,1,31.0,0.07,30.22,29.8,0
1779285605433,163,PERSON-01,737.2,19.09,22.37,3.28,17.92,23.2,0.990,1,1,32.6,0.41,30.31,30.0,0
1779285605467,164,UAS-01,308.0,19.16,22.22,3.06,17.96,23.5,0.990,1,1,33.5,0.28,30.52,30.0,0
1779285605500,165,UAS-02,570.4,19.05,22.26,3.21,18.12,23.0,0.990,1,1,31.0,0.03,30.09,30.1,0
1779285605533,166,GND-VEH-01,635.7,19.04,22.05,3.01,18.10,25.0,0.990,1,1,31.0,0.32,30.06,30.1,0
1779285605567,167,PERSON-01,772.5,19.05,22.44,3.38,18.71,25.0,0.990,1,1,31.0,0.64,30.67,30.1,0
1779285605600,168,UAS-01,635.2,19.22,22.31,3.09,17.53,23.3,0.990,1,1,31.0,0.08,30.44,29.8,0
1779285605633,169,UAS-02,617.2,19.14,22.21,3.06,18.01,24.3,0.990,1,1,31.0,0.41,30.75,29.9,0
1779285605667,170,GND-VEH-01,313.8,18.96,22.02,3.06,17.68,25.6,0.990,1,1,31.9,0.18,30.58,30.0,0
1779285605700,171,PERSON-01,370.1,19.02,22.26,3.24,18.63,24.0,0.990,1,1,31.3,0.29,31.01,29.9,0
1779285605733,172,UAS-01,417.7,18.89,22.34,3.45,18.23,23.6,0.990,1,1,34.4,0.07,30.25,30.0,0
1779285605767,173,UAS-02,903.1,18.98,22.12,3.14,17.66,23.7,0.990,1,1,31.0,0.31,30.65,30.0,0
1779285605800,174,GND-VEH-01,588.6,18.99,22.07,3.08,17.76,22.9,0.990,1,1,31.0,0.26,30.39,30.0,0
1779285605833,175,PERSON-01,478.4,19.01,22.32,3.31,18.24,25.9,0.982,1,1,31.3,0.09,30.74,30.1,0
1779285605867,176,UAS-01,317.2,18.98,22.37,3.39,17.90,25.7,0.989,1,1,31.0,0.39,30.24,30.0,0
1779285605900,177,UAS-02,453.5,19.12,22.45,3.33,18.61,24.2,0.990,1,1,31.0,0.11,30.31,30.0,0
1779285605933,178,GND-VEH-01,493.5,18.86,21.89,3.03,16.87,25.6,0.990,1,1,33.2,0.15,30.13,30.2,0
1779285605967,179,PERSON-01,541.4,19.11,22.06,2.95,18.90,22.8,0.990,1,1,31.6,0.24,30.70,30.2,0
1779285606000,180,UAS-01,451.3,19.07,22.47,3.40,18.74,23.3,0.987,1,1,31.7,0.16,30.97,30.0,0
1779285606033,181,UAS-02,334.5,19.02,22.42,3.40,18.28,23.7,0.990,1,1,31.7,0.49,30.74,30.1,0
1779285606067,182,GND-VEH-01,359.7,19.08,22.44,3.37,18.49,24.1,0.986,1,1,31.0,0.21,30.70,30.1,0
1779285606100,183,PERSON-01,481.8,19.04,22.49,3.45,18.93,23.4,0.990,1,1,31.0,0.26,30.71,30.1,0
1779285606133,184,UAS-01,340.8,18.94,22.00,3.06,17.99,24.2,0.981,1,1,31.1,0.41,30.88,30.0,0
1779285606167,185,UAS-02,342.6,18.88,21.84,2.95,18.06,23.0,0.990,1,1,31.9,0.05,30.41,30.1,0
1779285606200,186,GND-VEH-01,387.0,19.08,22.52,3.44,18.55,23.8,0.990,1,1,31.0,0.24,30.81,30.1,0
1779285606233,187,PERSON-01,314.2,19.12,22.55,3.43,17.81,24.6,0.990,1,1,33.0,0.01,30.25,29.9,0
1779285606267,188,UAS-01,394.9,18.74,21.92,3.18,18.34,23.7,0.987,1,1,31.7,0.01,30.72,30.1,0
1779285606300,189,UAS-02,454.5,18.85,21.96,3.11,17.39,23.4,0.989,1,1,32.1,0.08,30.68,30.1,0
1779285606333,190,GND-VEH-01,730.3,18.86,22.13,3.27,17.92,25.0,0.975,1,1,35.0,0.06,30.51,30.0,0
1779285606367,191,PERSON-01,521.0,18.89,22.34,3.45,18.67,23.2,0.990,1,1,34.0,0.14,30.50,29.9,0
1779285606400,192,UAS-01,452.4,19.20,22.05,2.85,17.26,23.1,0.990,1,1,31.0,0.03,30.94,30.0,0
1779285606433,193,UAS-02,508.0,18.90,21.84,2.94,18.13,24.8,0.990,1,1,32.8,0.48,30.60,30.1,0
1779285606467,194,GND-VEH-01,664.9,18.84,22.11,3.27,17.86,23.7,0.990,1,1,31.0,0.20,31.01,30.1,0
1779285606500,195,PERSON-01,516.1,19.02,22.08,3.06,16.86,25.8,0.990,1,1,31.5,0.00,30.55,29.9,0
1779285606533,196,UAS-01,646.1,18.97,22.16,3.19,18.48,23.6,0.990,1,1,31.5,0.29,30.72,30.0,0
1779285606567,197,UAS-02,324.5,19.07,22.46,3.39,18.34,23.6,0.987,1,1,31.0,0.25,31.32,30.0,0
1779285606600,198,GND-VEH-01,462.1,19.09,22.15,3.06,17.62,24.6,0.990,1,1,31.0,0.53,30.89,29.9,0
1779285606633,199,PERSON-01,328.4,19.04,22.38,3.34,18.13,23.6,0.990,1,1,31.0,0.04,31.09,29.9,0
1779285606667,200,UAS-01,509.2,19.15,22.10,2.95,17.69,25.3,0.990,1,1,31.2,0.07,31.15,30.1,0
1779285606700,201,UAS-02,485.4,18.88,22.20,3.32,18.60,22.6,0.973,1,1,34.0,0.11,30.94,30.0,0
1779285606733,202,GND-VEH-01,316.1,19.35,22.74,3.39,18.69,23.7,0.990,1,1,31.0,0.07,30.57,29.8,0
1779285606767,203,PERSON-01,472.5,18.94,21.99,3.05,17.28,22.9,0.990,1,1,31.0,0.46,31.13,30.1,0
1779285606800,204,UAS-01,340.1,18.94,22.25,3.31,17.69,25.7,0.990,1,1,31.0,0.23,31.20,30.0,0
1779285606833,205,UAS-02,485.0,18.94,22.37,3.43,17.60,24.3,0.990,1,1,31.0,0.02,31.02,29.9,0
1779285606867,206,GND-VEH-01,693.5,19.31,22.36,3.04,17.72,24.6,0.985,1,1,33.0,0.38,30.88,30.1,0
1779285606900,207,PERSON-01,592.4,18.92,21.98,3.06,18.26,22.1,0.990,1,1,32.3,0.03,31.06,30.0,0
1779285606933,208,UAS-01,505.6,18.85,22.34,3.49,18.91,24.2,0.990,1,1,31.0,0.06,31.26,30.2,0
1779285606967,209,UAS-02,689.9,19.27,22.13,2.86,17.81,24.2,0.990,1,1,31.2,0.59,30.67,29.8,0
1779285607000,210,GND-VEH-01,391.3,18.83,21.92,3.09,17.76,24.2,0.990,1,1,31.7,0.03,30.79,29.9,0
1779285607033,211,PERSON-01,490.8,19.11,21.96,2.85,17.69,23.8,0.990,1,1,31.0,0.28,30.86,30.1,0
