timestamp,frame_id,target_id,range_m,ambient_temp_c,target_temp_c,delta_t_c,snr_db,netd_mk,detection_confidence,detected,classified,classification_latency_ms,track_error_m,sensor_temp_c,frame_rate_hz,dropped_frame
1779285601533,46,GND-VEH-01,409.6,19.01,21.44,2.43,11.79,30.2,0.217,0,0,46.0,0.00,28.52,30.1,0
1779285601567,47,PERSON-01,904.6,19.13,21.08,1.96,11.47,30.2,0.797,1,1,46.0,0.05,28.85,30.1,0
1779285601600,48,UAS-01,385.4,18.74,20.95,2.21,11.66,29.8,0.813,1,1,46.0,0.89,28.80,29.8,0
1779285601633,49,UAS-02,502.3,19.25,21.37,2.12,11.54,28.7,0.796,1,1,46.0,0.15,28.36,30.1,0
1779285601667,50,GND-VEH-01,803.0,19.15,21.10,1.95,11.57,28.4,0.780,1,1,46.0,0.53,28.57,30.0,0
1779285601700,51,PERSON-01,693.4,19.22,21.07,1.85,11.12,30.8,0.766,1,1,46.0,0.39,28.97,30.2,0
1779285601733,52,UAS-01,430.1,18.91,21.37,2.46,11.49,31.5,0.784,1,1,46.2,0.21,28.63,30.0,0
1779285601767,53,UAS-02,387.3,19.30,21.74,2.44,12.16,29.7,0.239,0,0,46.0,0.00,28.71,29.9,0
1779285601800,54,GND-VEH-01,450.4,18.98,20.98,2.00,11.34,31.1,0.761,1,1,46.0,1.11,28.53,30.0,0
1779285601833,55,PERSON-01,522.4,18.99,21.44,2.45,12.40,32.3,0.216,0,0,46.8,0.00,28.52,30.1,0
1779285601867,56,UAS-01,369.2,19.11,21.19,2.08,11.27,31.2,0.795,1,1,46.0,0.28,28.84,30.0,0
1779285601900,57,UAS-02,405.6,18.97,21.06,2.09,10.99,30.7,0.170,0,0,46.0,0.00,28.69,29.9,0
1779285601933,58,GND-VEH-01,372.9,18.88,21.03,2.15,11.69,29.5,0.818,1,1,46.0,0.22,28.54,29.9,0
1779285601967,59,PERSON-01,503.7,18.91,21.07,2.17,11.96,30.4,0.832,1,1,46.0,0.06,28.66,30.0,0
1779285602000,60,UAS-01,362.7,19.03,21.01,1.98,11.31,29.5,0.181,0,0,46.3,0.00,28.82,30.0,0
1779285602033,61,UAS-02,374.6,18.88,21.14,2.26,11.93,28.1,0.823,1,1,48.0,0.29,28.78,29.9,0
1779285602067,62,GND-VEH-01,411.1,18.97,21.35,2.38,12.76,29.9,0.876,1,1,46.0,0.50,28.76,30.0,0
1779285602100,63,PERSON-01,351.2,18.92,21.05,2.13,11.80,31.5,0.789,1,1,46.0,0.65,28.99,30.0,0
1779285602133,64,UAS-01,456.3,18.75,20.67,1.92,11.97,29.2,0.829,1,1,46.0,0.06,28.77,29.9,0
1779285602167,65,UAS-02,373.4,19.19,21.28,2.09,11.79,28.2,0.209,0,0,127.2,0.00,28.53,30.0,0
1779285602200,66,GND-VEH-01,408.6,19.04,21.09,2.06,12.14,29.9,0.195,0,0,46.0,0.00,28.61,30.1,0
1779285602233,67,PERSON-01,391.0,19.06,21.27,2.21,11.78,30.4,0.808,1,1,47.3,1.17,29.19,30.1,0
1779285602267,68,UAS-01,492.6,18.90,21.19,2.28,11.62,30.9,0.794,1,1,109.7,1.14,28.78,29.8,0
1779285602300,69,UAS-02,410.7,18.93,21.32,2.38,11.98,30.6,0.214,0,0,46.0,0.00,29.00,30.1,0
1779285602333,70,GND-VEH-01,545.0,18.94,20.88,1.94,10.97,29.6,0.741,1,1,46.0,0.67,28.45,29.9,0
1779285602367,71,PERSON-01,401.7,19.26,21.35,2.08,10.88,30.8,0.726,1,1,46.5,0.28,28.83,30.0,0
1779285602400,72,UAS-01,574.6,19.04,20.93,1.89,11.38,29.0,0.778,1,1,46.1,0.05,28.75,23.6,1
1779285602433,73,UAS-02,425.6,19.04,21.17,2.13,11.74,29.4,0.768,1,1,46.0,0.31,29.22,29.9,0
1779285602467,74,GND-VEH-01,877.8,18.93,20.69,1.77,11.57,30.5,0.781,1,1,46.2,0.16,28.81,30.1,0
1779285602500,75,PERSON-01,544.6,19.00,21.52,2.52,12.31,29.3,0.858,1,1,46.0,0.07,29.08,30.1,0
1779285602533,76,UAS-01,520.1,19.08,21.12,2.04,12.03,28.9,0.210,0,0,48.3,0.00,28.83,30.1,0
1779285602567,77,UAS-02,883.5,19.22,21.19,1.97,11.06,30.6,0.771,1,1,46.0,0.15,28.50,30.0,0
1779285602600,78,GND-VEH-01,419.9,18.82,20.89,2.08,12.07,30.7,0.847,1,1,46.0,0.25,28.92,29.8,0
1779285602633,79,PERSON-01,374.1,19.28,21.49,2.22,11.75,31.9,0.824,1,1,46.0,0.83,29.09,30.0,0
1779285602667,80,UAS-01,359.0,18.79,21.26,2.47,11.87,31.2,0.183,0,0,46.0,0.00,29.32,30.0,0
1779285602700,81,UAS-02,488.0,18.83,20.79,1.96,11.63,30.6,0.217,0,0,46.0,0.00,29.09,30.0,0
1779285602733,82,GND-VEH-01,647.7,18.93,21.47,2.54,12.39,28.7,0.896,1,1,46.0,0.33,28.99,30.1,0
1779285602767,83,PERSON-01,662.3,19.10,21.10,2.00,10.82,28.9,0.193,0,0,46.0,0.00,28.85,30.0,0
1779285602800,84,UAS-01,598.6,18.81,21.04,2.23,12.17,29.5,0.189,0,0,46.0,0.00,29.18,30.1,0
1779285602833,85,UAS-02,674.7,19.01,21.19,2.18,11.90,31.4,0.810,1,1,46.7,0.38,28.77,29.9,0
1779285602867,86,GND-VEH-01,738.7,18.87,20.63,1.75,10.89,30.8,0.731,1,1,46.0,0.04,29.02,30.0,0
1779285602900,87,PERSON-01,407.5,18.86,21.33,2.47,12.12,30.3,0.846,1,1,46.0,0.41,29.48,29.9,0
1779285602933,88,UAS-01,512.7,19.03,21.23,2.20,11.52,30.1,0.769,1,1,47.7,0.18,29.16,30.0,0
1779285602967,89,UAS-02,680.8,19.05,21.15,2.10,11.53,30.4,0.772,1,1,46.0,0.64,28.82,30.1,0
1779285603000,90,GND-VEH-01,648.6,19.20,21.38,2.18,11.45,29.4,0.774,1,1,156.5,0.14,29.13,30.1,0
1779285603033,91,PERSON-01,443.5,18.63,20.44,1.81,11.18,30.3,0.799,1,1,48.1,0.20,29.08,30.0,0
1779285603067,92,UAS-01,858.0,19.27,21.48,2.21,11.39,32.1,0.782,1,1,47.5,0.48,29.04,29.9,0
1779285603100,93,UAS-02,646.0,18.73,20.67,1.94,10.69,31.0,0.729,1,1,46.0,0.06,29.13,30.0,0
1779285603133,94,GND-VEH-01,336.7,18.93,21.25,2.32,12.16,30.6,0.859,1,1,46.0,0.38,28.42,30.0,0
1779285603167,95,PERSON-01,483.6,19.01,21.19,2.18,11.99,30.8,0.257,0,0,46.2,0.00,29.14,30.1,0
1779285603200,96,UAS-01,352.2,18.99,21.40,2.41,12.27,29.9,0.870,1,1,48.4,0.16,29.18,29.9,0
1779285603233,97,UAS-02,364.1,19.09,21.49,2.41,12.78,30.2,0.899,1,1,46.0,0.12,29.40,23.5,1
1779285603267,98,GND-VEH-01,331.0,19.19,21.61,2.42,12.59,29.2,0.884,1,1,49.6,0.24,29.12,20.9,1
1779285603300,99,PERSON-01,371.7,19.24,21.60,2.35,11.97,29.0,0.198,0,0,46.0,0.00,29.56,29.9,0
1779285603333,100,UAS-01,563.6,18.95,21.15,2.20,12.45,27.8,0.873,1,1,46.0,0.04,29.50,30.0,0
1779285603367,101,UAS-02,402.4,18.97,21.24,2.27,11.74,29.0,0.215,0,0,47.7,0.00,29.23,30.1,0
1779285603400,102,GND-VEH-01,515.2,19.00,21.14,2.14,11.47,29.4,0.804,1,1,46.0,0.47,29.14,30.2,0
1779285603433,103,PERSON-01,477.2,18.81,20.63,1.82,10.58,29.6,0.702,1,1,46.0,0.52,29.21,30.0,0
1779285603467,104,UAS-01,468.5,18.91,20.98,2.06,12.19,28.7,0.848,1,1,46.0,0.33,29.35,30.0,0
1779285603500,105,UAS-02,539.4,19.04,21.08,2.04,11.62,30.6,0.229,0,0,46.1,0.00,29.62,30.1,0
1779285603533,106,GND-VEH-01,437.1,19.01,21.17,2.16,11.63,31.1,0.189,0,0,46.0,0.00,29.41,30.1,0
1779285603567,107,PERSON-01,315.7,19.00,21.47,2.48,13.01,29.7,0.926,1,1,46.1,0.17,29.62,30.0,0
1779285603600,108,UAS-01,464.1,18.98,21.15,2.17,11.37,28.8,0.774,1,1,46.4,0.33,29.21,30.0,0
1779285603633,109,UAS-02,401.6,18.79,21.00,2.22,11.74,30.7,0.790,1,1,47.0,0.16,29.56,29.9,0
1779285603667,110,GND-VEH-01,507.6,18.77,20.93,2.17,11.54,29.4,0.798,1,1,48.4,0.08,29.34,30.2,0
1779285603700,111,PERSON-01,561.8,18.92,21.20,2.28,11.88,30.3,0.829,1,1,47.6,0.70,29.59,20.7,1
1779285603733,112,UAS-01,590.0,19.04,20.97,1.94,12.20,29.4,0.842,1,1,46.0,0.38,29.08,30.0,0
1779285603767,113,UAS-02,767.5,19.08,21.07,1.99,12.14,28.3,0.845,1,1,46.5,0.56,29.45,30.0,0
1779285603800,114,GND-VEH-01,511.7,18.94,21.13,2.19,11.99,29.9,0.813,1,1,50.2,0.36,29.37,30.1,0
1779285603833,115,PERSON-01,400.0,19.01,21.01,2.00,11.58,30.3,0.782,1,1,46.7,1.41,29.21,30.1,0
1779285603867,116,UAS-01,639.5,18.83,21.02,2.19,12.01,29.9,0.824,1,1,46.7,0.78,29.63,30.1,0
1779285603900,117,UAS-02,780.1,19.26,20.97,1.70,11.07,28.6,0.766,1,1,46.0,0.14,29.48,30.0,0
1779285603933,118,GND-VEH-01,473.8,18.87,21.11,2.24,11.63,30.1,0.824,1,1,47.5,0.66,29.15,29.8,0
1779285603967,119,PERSON-01,730.0,19.15,21.24,2.09,10.92,28.9,0.718,1,1,47.8,1.05,29.06,30.0,0
1779285604000,120,UAS-01,400.4,19.12,21.11,1.99,10.97,30.3,0.173,0,0,50.4,0.00,29.81,30.0,0
1779285604033,121,UAS-02,575.3,19.31,21.61,2.30,11.95,29.3,0.834,1,1,46.0,0.19,29.19,30.1,0
1779285604067,122,GND-VEH-01,855.4,19.01,21.16,2.15,11.21,30.3,0.771,1,1,109.0,0.02,29.79,30.0,0
1779285604100,123,PERSON-01,467.2,19.04,21.00,1.96,11.51,29.0,0.787,1,1,48.6,0.36,29.34,19.1,1
1779285604133,124,UAS-01,370.4,19.04,21.38,2.34,12.21,30.8,0.830,1,1,46.8,0.53,29.05,30.0,0
1779285604167,125,UAS-02,442.4,18.91,20.70,1.79,11.11,28.2,0.248,0,0,46.1,0.00,29.20,30.2,0
1779285604200,126,GND-VEH-01,438.4,19.05,21.08,2.03,11.68,29.8,0.805,1,1,46.6,0.01,29.18,30.0,0
1779285604233,127,PERSON-01,370.1,19.04,21.26,2.22,11.47,30.7,0.781,1,1,146.9,0.28,29.44,29.9,0
1779285604267,128,UAS-01,807.0,18.84,20.56,1.72,11.79,29.6,0.199,0,0,46.0,0.00,29.38,30.1,0
1779285604300,129,UAS-02,710.1,19.24,21.35,2.11,12.08,29.9,0.833,1,1,46.0,0.05,29.47,22.3,1
1779285604333,130,GND-VEH-01,672.8,19.33,21.19,1.86,11.24,28.7,0.198,0,0,46.1,0.00,29.81,30.0,0
1779285604367,131,PERSON-01,381.7,19.32,21.38,2.06,10.98,31.2,0.190,0,0,46.0,0.00,29.34,30.0,0
1779285604400,132,UAS-01,310.6,19.18,21.35,2.16,11.70,29.9,0.820,1,1,46.9,0.06,29.79,30.0,0
1779285604433,133,UAS-02,420.5,18.92,20.94,2.02,11.28,30.7,0.760,1,1,47.6,1.02,29.82,30.2,0
1779285604467,134,GND-VEH-01,324.6,18.90,21.19,2.29,11.88,29.9,0.819,1,1,46.8,0.41,30.02,30.1,0
1779285604500,135,PERSON-01,592.4,18.89,21.01,2.12,11.57,29.2,0.812,1,1,46.7,0.78,29.61,30.1,0
1779285604533,136,UAS-01,536.6,19.09,21.01,1.92,11.17,29.7,0.190,0,0,48.2,0.00,29.61,30.0,0
1779285604567,137,UAS-02,806.4,18.87,20.98,2.11,11.52,29.8,0.793,1,1,48.6,0.86,29.78,30.1,0
1779285604600,138,GND-VEH-01,768.8,18.91,21.17,2.26,12.24,30.6,0.856,1,1,46.6,0.38,30.18,30.0,0
1779285604633,139,PERSON-01,404.6,19.10,21.47,2.37,12.78,29.4,0.914,1,1,46.0,0.40,29.45,30.1,0
1779285604667,140,UAS-01,437.8,19.17,21.36,2.19,12.74,29.1,0.918,1,1,46.5,0.36,29.67,30.1,0
1779285604700,141,UAS-02,611.1,18.84,21.28,2.44,11.70,29.6,0.788,1,1,48.9,0.27,30.02,30.1,0
1779285604733,142,GND-VEH-01,581.0,18.75,21.02,2.27,12.40,29.6,0.839,1,1,150.1,0.64,29.70,20.1,1
1779285604767,143,PERSON-01,525.1,19.08,21.01,1.93,11.09,30.3,0.740,1,1,46.0,0.02,29.39,29.9,0
1779285604800,144,UAS-01,723.6,18.96,20.93,1.97,11.22,29.1,0.784,1,1,46.0,0.73,29.33,29.9,0
1779285604833,145,UAS-02,316.7,19.18,21.33,2.15,12.15,30.9,0.844,1,1,46.0,0.08,29.82,29.9,0
1779285604867,146,GND-VEH-01,567.5,18.71,21.13,2.42,12.41,29.1,0.172,0,0,47.4,0.00,29.67,30.1,0
1779285604900,147,PERSON-01,400.3,18.89,21.30,2.41,12.11,29.7,0.861,1,1,46.6,0.32,29.86,30.0,0
1779285604933,148,UAS-01,626.9,19.12,21.44,2.32,12.08,29.4,0.846,1,1,46.8,0.48,29.88,30.1,0
1779285604967,149,UAS-02,398.3,18.81,21.38,2.57,13.50,29.0,0.977,1,1,49.4,0.18,30.03,30.1,0
1779285605000,150,GND-VEH-01,513.7,18.97,21.38,2.40,12.33,29.3,0.872,1,1,48.3,0.71,29.82,30.0,0
1779285605033,151,PERSON-01,674.4,19.14,21.11,1.97,12.33,30.1,0.866,1,1,46.0,0.41,30.07,30.0,0
1779285605067,152,UAS-01,367.7,18.86,20.97,2.12,12.17,29.6,0.172,0,0,46.0,0.00,29.38,30.1,0
1779285605100,153,UAS-02,873.3,19.10,21.00,1.90,11.08,28.7,0.761,1,1,46.9,0.45,30.21,30.1,0
1779285605133,154,GND-VEH-01,435.9,19.12,21.07,1.95,11.76,31.1,0.814,1,1,46.0,0.64,30.05,29.9,0
1779285605167,155,PERSON-01,413.4,18.80,20.78,1.97,11.70,30.0,0.212,0,0,46.0,0.00,29.98,30.2,0
1779285605200,156,UAS-01,844.2,18.86,21.20,2.34,12.22,30.3,0.861,1,1,49.4,0.34,29.86,30.0,0
1779285605233,157,UAS-02,356.4,18.66,20.66,2.00,11.64,29.6,0.198,0,0,47.8,0.00,30.22,30.0,0
1779285605267,158,GND-VEH-01,564.6,18.78,20.95,2.17,11.93,30.9,0.225,0,0,47.5,0.00,30.18,29.9,0
1779285605300,159,PERSON-01,303.3,19.03,21.38,2.34,12.60,30.6,0.922,1,1,49.2,0.38,30.26,30.1,0
1779285605333,160,UAS-01,545.3,19.24,21.50,2.25,12.97,29.7,0.904,1,1,46.0,0.28,29.88,30.0,0
1779285605367,161,UAS-02,390.6,18.91,21.26,2.35,11.49,29.4,0.798,1,1,46.2,0.26,30.23,30.1,0
1779285605400,162,GND-VEH-01,460.8,18.90,21.22,2.32,12.50,29.8,0.873,1,1,46.0,0.12,29.58,21.8,1
1779285605433,163,PERSON-01,471.0,19.10,21.28,2.18,12.25,31.0,0.860,1,1,47.0,0.56,30.31,29.9,0
1779285605467,164,UAS-01,300.3,19.05,21.38,2.33,12.77,29.9,0.899,1,1,46.0,0.04,29.98,30.1,0
1779285605500,165,UAS-02,400.9,19.19,21.32,2.13,10.90,29.9,0.753,1,1,46.0,0.12,29.71,29.9,0
1779285605533,166,GND-VEH-01,687.3,19.02,21.18,2.16,11.83,29.3,0.829,1,1,46.0,0.32,29.99,30.0,0
1779285605567,167,PERSON-01,332.3,19.14,21.64,2.51,12.47,31.1,0.257,0,0,46.0,0.00,30.03,30.1,0
1779285605600,168,UAS-01,1015.0,19.12,20.70,1.58,10.44,29.8,0.247,0,0,46.0,0.00,29.83,30.0,0
1779285605633,169,UAS-02,448.0,18.89,21.18,2.30,11.98,29.8,0.832,1,1,46.5,0.82,30.12,29.9,0
1779285605667,170,GND-VEH-01,519.8,18.69,20.93,2.24,11.53,29.0,0.810,1,1,47.0,0.46,30.22,30.1,0
1779285605700,171,PERSON-01,430.0,19.09,21.17,2.09,12.25,29.0,0.852,1,1,141.1,0.38,29.76,30.1,0
1779285605733,172,UAS-01,515.2,19.08,21.20,2.12,11.46,30.9,0.779,1,1,46.7,0.40,29.78,29.9,0
1779285605767,173,UAS-02,612.3,18.86,21.09,2.23,12.39,28.5,0.859,1,1,46.3,0.06,30.49,30.1,0
1779285605800,174,GND-VEH-01,775.1,19.00,20.81,1.82,10.88,29.8,0.743,1,1,46.0,0.30,29.80,30.0,0
1779285605833,175,PERSON-01,674.8,18.94,21.19,2.25,11.93,30.8,0.211,0,0,46.0,0.00,30.02,30.0,0
1779285605867,176,UAS-01,567.8,18.67,20.71,2.04,11.59,29.3,0.165,0,0,46.0,0.00,30.22,30.2,0
1779285605900,177,UAS-02,360.9,19.09,21.21,2.12,11.24,30.7,0.216,0,0,46.0,0.00,30.30,29.9,0
1779285605933,178,GND-VEH-01,559.6,19.17,21.38,2.21,11.96,30.7,0.832,1,1,46.0,0.48,30.14,29.8,0
1779285605967,179,PERSON-01,827.0,18.91,20.78,1.87,11.02,30.1,0.220,0,0,46.8,0.00,29.88,30.2,0
1779285606000,180,UAS-01,485.6,19.09,21.00,1.91,10.70,31.7,0.699,1,1,46.0,0.38,30.24,19.1,1
1779285606033,181,UAS-02,437.9,19.17,21.54,2.37,11.64,30.8,0.795,1,1,46.3,1.31,30.55,29.8,0
1779285606067,182,GND-VEH-01,523.4,19.04,20.75,1.71,11.28,31.2,0.773,1,1,46.0,0.27,30.24,30.0,0
1779285606100,183,PERSON-01,680.6,19.07,21.17,2.10,11.11,30.9,0.781,1,1,50.4,0.60,30.43,30.1,0
1779285606133,184,UAS-01,370.6,18.90,21.21,2.31,11.84,30.1,0.806,1,1,46.0,0.36,30.36,30.0,0
1779285606167,185,UAS-02,461.1,18.90,21.02,2.12,11.98,30.8,0.166,0,0,47.1,0.00,30.20,29.9,0
1779285606200,186,GND-VEH-01,395.9,18.80,21.20,2.40,12.92,30.3,0.904,1,1,47.4,0.46,30.54,30.0,0
1779285606233,187,PERSON-01,342.7,19.10,21.15,2.05,12.01,28.6,0.829,1,1,46.3,0.59,30.14,30.0,0
1779285606267,188,UAS-01,714.6,19.10,21.48,2.38,12.14,30.2,0.852,1,1,46.0,0.61,30.39,30.1,0
1779285606300,189,UAS-02,322.3,19.18,21.61,2.43,12.32,29.9,0.181,0,0,47.4,0.00,30.10,29.9,0
1779285606333,190,GND-VEH-01,598.0,19.07,20.88,1.81,11.03,29.7,0.753,1,1,49.4,0.18,30.36,30.1,0
1779285606367,191,PERSON-01,915.6,18.96,20.94,1.97,11.73,30.9,0.817,1,1,46.3,0.20,30.22,30.0,0
1779285606400,192,UAS-01,585.7,18.75,21.05,2.31,12.13,29.6,0.842,1,1,46.0,0.36,30.49,29.8,0
1779285606433,193,UAS-02,351.0,19.22,21.43,2.21,11.77,29.4,0.828,1,1,46.4,0.70,30.62,29.9,0
1779285606467,194,GND-VEH-01,788.7,18.72,20.84,2.12,11.86,31.3,0.227,0,0,46.0,0.00,30.49,29.9,0
1779285606500,195,PERSON-01,361.4,19.03,21.22,2.19,12.75,28.6,0.901,1,1,47.5,0.37,30.37,30.1,0
1779285606533,196,UAS-01,328.7,18.98,21.21,2.23,11.73,31.2,0.214,0,0,46.4,0.00,30.55,30.0,0
1779285606567,197,UAS-02,536.0,19.04,21.15,2.11,12.39,29.0,0.869,1,1,46.0,0.47,30.68,30.0,0
1779285606600,198,GND-VEH-01,350.7,18.84,20.99,2.15,11.15,30.9,0.207,0,0,46.0,0.00,30.26,30.2,0
1779285606633,199,PERSON-01,701.7,19.06,21.05,1.99,11.64,28.6,0.819,1,1,46.0,0.13,30.24,30.1,0
1779285606667,200,UAS-01,771.8,18.91,20.98,2.07,11.20,30.4,0.767,1,1,46.0,0.24,30.88,29.9,0
1779285606700,201,UAS-02,385.5,18.97,20.91,1.94,11.59,29.0,0.812,1,1,47.4,0.18,30.12,30.0,0
1779285606733,202,GND-VEH-01,657.0,19.37,21.48,2.11,11.42,30.4,0.165,0,0,46.0,0.00,30.42,30.0,0
1779285606767,203,PERSON-01,836.7,18.74,20.96,2.22,12.45,28.5,0.896,1,1,46.0,0.21,30.51,29.9,0
1779285606800,204,UAS-01,447.8,18.98,21.12,2.15,11.67,30.5,0.805,1,1,46.0,0.85,30.17,29.9,0
1779285606833,205,UAS-02,566.6,19.03,21.07,2.04,10.90,30.7,0.775,1,1,46.0,0.14,30.53,30.0,0
1779285606867,206,GND-VEH-01,637.5,19.01,21.13,2.12,11.97,30.7,0.818,1,1,48.9,0.01,30.05,30.1,0
1779285606900,207,PERSON-01,336.6,18.88,20.72,1.84,12.01,30.2,0.217,0,0,46.0,0.00,30.11,30.1,0
1779285606933,208,UAS-01,470.6,19.20,21.57,2.37,12.17,28.1,0.241,0,0,46.8,0.00,30.68,30.0,0
1779285606967,209,UAS-02,874.9,18.98,21.27,2.29,11.75,31.6,0.811,1,1,47.1,0.40,30.79,30.1,0
1779285607000,210,GND-VEH-01,386.2,19.07,21.23,2.16,11.05,29.7,0.745,1,1,46.4,0.52,30.83,30.0,0
1779285607033,211,PERSON-01,542.7,18.83,21.06,2.23,12.35,28.2,0.831,1,1,48.3,0.20,30.56,30.0,0
