timestamp,frame_id,target_id,range_m,ambient_temp_c,target_temp_c,delta_t_c,snr_db,netd_mk,detection_confidence,detected,classified,classification_latency_ms,track_error_m,sensor_temp_c,frame_rate_hz,dropped_frame
1779285600467,14,GND-VEH-01,539.2,19.21,22.49,3.27,21.03,17.7,0.990,1,1,28.5,0.03,27.75,30.0,0
1779285600500,15,PERSON-01,447.2,19.19,22.44,3.25,20.72,18.2,0.990,1,1,29.1,0.14,28.21,29.9,0
1779285600533,16,UAS-01,701.5,19.11,22.69,3.59,21.49,17.8,0.990,1,1,27.0,0.05,27.90,30.1,0
1779285600567,17,UAS-02,338.6,19.19,22.64,3.45,20.81,18.0,0.990,1,1,27.8,0.08,27.70,29.9,0
1779285600600,18,GND-VEH-01,300.2,19.26,22.93,3.66,21.37,17.0,0.984,1,1,27.5,0.06,28.10,30.0,0
1779285600633,19,PERSON-01,319.1,18.89,22.29,3.40,21.61,17.6,0.990,1,1,27.0,0.12,27.92,29.9,0
1779285600667,20,UAS-01,378.9,18.77,22.52,3.74,21.69,18.6,0.990,1,1,28.2,0.26,28.34,30.0,0
1779285600700,21,UAS-02,341.0,19.22,22.69,3.47,21.30,18.2,0.990,1,1,27.0,0.37,28.10,30.0,0
1779285600733,22,GND-VEH-01,448.6,19.37,23.09,3.72,21.45,18.9,0.990,1,1,27.0,0.05,28.01,30.0,0
1779285600767,23,PERSON-01,320.5,18.98,22.36,3.39,20.46,17.7,0.990,1,1,27.0,0.11,28.24,30.0,0
1779285600800,24,UAS-01,530.6,19.20,22.40,3.20,21.07,18.0,0.990,1,1,29.4,0.41,28.13,30.0,0
1779285600833,25,UAS-02,528.8,19.14,22.76,3.62,20.89,19.1,0.990,1,1,27.8,0.04,28.30,29.9,0
1779285600867,26,GND-VEH-01,414.5,18.91,22.18,3.27,20.51,18.8,0.990,1,1,27.0,0.05,28.39,29.9,0
1779285600900,27,PERSON-01,603.3,18.98,22.43,3.45,22.60,16.1,0.990,1,1,27.0,0.16,28.14,29.8,0
1779285600933,28,UAS-01,632.3,18.88,22.36,3.47,21.29,17.5,0.990,1,1,27.0,0.08,28.36,29.8,0
1779285600967,29,UAS-02,680.8,18.59,22.00,3.40,21.73,18.9,0.990,1,1,27.0,0.08,28.05,30.2,0
1779285601000,30,GND-VEH-01,390.2,18.90,22.38,3.48,22.08,15.9,0.990,1,1,27.0,0.24,28.07,30.0,0
1779285601033,31,PERSON-01,314.3,18.94,22.59,3.66,21.13,18.4,0.990,1,1,28.2,0.42,28.18,29.9,0
1779285601067,32,UAS-01,586.2,18.90,22.41,3.51,20.23,19.3,0.990,1,1,27.0,0.33,27.96,29.8,0
1779285601100,33,UAS-02,742.0,19.08,22.45,3.37,21.47,16.9,0.982,1,1,27.0,0.41,27.87,30.0,0
1779285601133,34,GND-VEH-01,719.5,19.03,22.33,3.30,20.44,19.1,0.990,1,1,27.0,0.21,27.92,29.9,0
1779285601167,35,PERSON-01,375.3,19.02,22.50,3.48,22.18,16.6,0.982,1,1,28.1,0.16,28.08,30.1,0
1779285601200,36,UAS-01,506.7,18.99,22.27,3.28,20.49,18.3,0.990,1,1,27.0,0.30,28.08,30.0,0
1779285601233,37,UAS-02,302.8,19.09,22.56,3.47,21.59,17.6,0.987,1,1,27.0,0.31,28.08,30.1,0
1779285601267,38,GND-VEH-01,376.5,18.99,22.53,3.54,21.73,16.6,0.990,1,1,28.6,0.39,27.87,30.0,0
1779285601300,39,PERSON-01,664.3,19.10,22.63,3.53,21.45,17.7,0.989,1,1,27.4,0.02,27.72,30.2,0
1779285601333,40,UAS-01,436.8,19.09,22.56,3.47,20.95,19.1,0.989,1,1,27.0,0.10,27.94,30.0,0
1779285601367,41,UAS-02,562.3,18.88,22.04,3.17,19.83,17.0,0.979,1,1,27.0,0.28,27.84,30.1,0
1779285601400,42,GND-VEH-01,541.6,19.05,22.57,3.52,20.93,19.3,0.977,1,1,27.0,0.07,28.29,30.0,0
1779285601433,43,PERSON-01,439.5,19.05,22.44,3.39,20.36,17.7,0.984,1,1,27.0,0.07,28.41,30.0,0
1779285601467,44,UAS-01,482.7,19.13,22.56,3.42,21.40,18.3,0.990,1,1,27.0,0.31,28.37,30.1,0
1779285601500,45,UAS-02,485.5,18.82,22.51,3.69,21.86,16.9,0.976,1,1,28.0,0.37,28.03,30.0,0
1779285601533,46,GND-VEH-01,338.6,19.01,22.33,3.32,20.82,17.6,0.990,1,1,28.6,0.21,28.36,29.9,0
1779285601567,47,PERSON-01,508.7,18.93,22.20,3.27,21.13,18.2,0.990,1,1,27.0,0.14,27.65,30.0,0
1779285601600,48,UAS-01,558.3,19.11,22.43,3.32,20.93,18.5,0.990,1,1,29.1,0.10,27.96,30.1,0
1779285601633,49,UAS-02,387.5,18.95,22.60,3.65,22.20,18.3,0.975,1,1,27.0,0.46,27.93,30.0,0
1779285601667,50,GND-VEH-01,865.7,18.98,22.39,3.41,21.56,19.7,0.989,1,1,28.3,0.03,28.08,29.9,0
1779285601700,51,PERSON-01,353.7,18.74,21.96,3.21,21.15,17.1,0.990,1,1,27.0,0.18,28.32,29.9,0
1779285601733,52,UAS-01,400.7,19.15,22.60,3.45,20.52,19.4,0.979,1,1,27.3,0.18,28.03,30.0,0
1779285601767,53,UAS-02,511.2,19.15,22.49,3.34,20.51,18.1,0.990,1,1,27.4,0.20,27.94,30.0,0
1779285601800,54,GND-VEH-01,316.7,19.00,22.50,3.50,21.54,17.0,0.990,1,1,27.0,0.14,28.35,30.1,0
1779285601833,55,PERSON-01,413.8,18.96,22.03,3.08,20.41,17.1,0.975,1,1,27.9,0.09,27.82,29.9,0
1779285601867,56,UAS-01,543.0,18.82,22.44,3.62,22.43,17.0,0.990,1,1,27.1,0.10,28.46,29.9,0
1779285601900,57,UAS-02,418.6,19.18,22.44,3.26,20.93,18.0,0.978,1,1,27.0,0.09,28.29,30.0,0
1779285601933,58,GND-VEH-01,356.4,19.18,22.60,3.42,21.36,17.3,0.990,1,1,27.0,0.03,28.11,30.1,0
1779285601967,59,PERSON-01,393.1,19.08,22.23,3.14,21.28,17.8,0.990,1,1,27.0,0.02,28.20,30.0,0
1779285602000,60,UAS-01,431.5,19.08,22.42,3.34,21.82,17.9,0.990,1,1,27.0,0.24,28.18,30.1,0
1779285602033,61,UAS-02,350.9,19.08,22.39,3.30,21.56,17.9,0.972,1,1,27.0,0.11,27.89,29.9,0
1779285602067,62,GND-VEH-01,649.7,18.82,21.96,3.15,21.29,19.2,0.990,1,1,27.1,0.43,28.25,30.0,0
1779285602100,63,PERSON-01,611.7,18.79,22.51,3.72,21.87,16.5,0.989,1,1,27.0,0.25,27.83,30.0,0
1779285602133,64,UAS-01,853.4,18.98,22.14,3.16,21.60,18.9,0.990,1,1,29.5,0.08,28.31,29.9,0
1779285602167,65,UAS-02,370.6,19.34,22.89,3.54,22.30,17.8,0.990,1,1,29.9,0.37,28.27,30.1,0
1779285602200,66,GND-VEH-01,511.9,18.99,22.60,3.61,21.81,18.2,0.990,1,1,27.0,0.42,28.29,30.1,0
1779285602233,67,PERSON-01,724.4,18.80,22.32,3.52,21.30,18.9,0.990,1,1,27.0,0.34,27.95,30.2,0
1779285602267,68,UAS-01,382.4,19.06,22.79,3.72,22.33,18.7,0.990,1,1,27.0,0.38,28.26,30.1,0
1779285602300,69,UAS-02,387.2,19.38,22.94,3.57,21.06,16.9,0.990,1,1,27.7,0.04,28.43,29.9,0
1779285602333,70,GND-VEH-01,490.2,18.92,22.38,3.46,20.94,18.2,0.990,1,1,27.8,0.05,28.04,29.9,0
1779285602367,71,PERSON-01,613.1,19.00,22.66,3.66,22.09,17.8,0.990,1,1,27.5,0.22,28.34,30.0,0
1779285602400,72,UAS-01,403.4,19.15,22.49,3.33,20.72,18.2,0.990,1,1,28.5,0.27,28.29,30.0,0
1779285602433,73,UAS-02,590.9,19.03,22.52,3.49,21.58,18.6,0.986,1,1,27.0,0.15,28.12,30.0,0
1779285602467,74,GND-VEH-01,711.1,18.80,22.36,3.55,20.61,18.3,0.990,1,1,30.1,0.06,28.25,29.9,0
1779285602500,75,PERSON-01,358.8,19.02,22.72,3.70,20.74,18.2,0.990,1,1,27.0,0.10,27.72,30.0,0
1779285602533,76,UAS-01,311.8,19.02,22.47,3.46,21.43,18.1,0.980,1,1,27.0,0.12,28.24,29.9,0
1779285602567,77,UAS-02,366.5,18.86,22.15,3.28,20.68,18.2,0.990,1,1,27.0,0.06,28.18,29.9,0
1779285602600,78,GND-VEH-01,433.4,19.05,22.47,3.42,20.61,18.4,0.990,1,1,27.0,0.11,27.91,30.1,0
1779285602633,79,PERSON-01,673.0,19.03,22.09,3.06,20.66,19.1,0.975,1,1,27.0,0.00,28.07,30.1,0
1779285602667,80,UAS-01,493.2,18.99,22.32,3.33,20.08,19.8,0.990,1,1,27.9,0.06,28.20,30.0,0
1779285602700,81,UAS-02,456.9,19.22,22.76,3.54,21.20,18.3,0.990,1,1,27.0,0.20,28.25,30.0,0
1779285602733,82,GND-VEH-01,716.8,18.79,22.26,3.47,21.05,17.3,0.990,1,1,30.6,0.20,28.19,29.9,0
1779285602767,83,PERSON-01,853.2,18.86,22.23,3.38,21.14,17.8,0.990,1,1,29.4,0.23,27.99,30.0,0
1779285602800,84,UAS-01,487.7,19.20,22.94,3.74,21.85,18.7,0.990,1,1,27.0,0.28,28.06,30.1,0
1779285602833,85,UAS-02,852.5,19.07,22.33,3.26,21.26,16.2,0.990,1,1,27.0,0.23,28.10,30.0,0
1779285602867,86,GND-VEH-01,533.4,19.08,22.32,3.24,21.72,18.3,0.975,1,1,28.4,0.19,28.10,30.0,0
1779285602900,87,PERSON-01,424.7,19.10,22.79,3.69,21.74,18.5,0.990,1,1,27.0,0.04,27.90,29.9,0
1779285602933,88,UAS-01,394.7,19.12,22.60,3.48,21.96,18.4,0.986,1,1,29.4,0.07,28.54,30.0,0
1779285602967,89,UAS-02,489.0,18.86,22.09,3.24,20.63,18.4,0.966,1,1,28.6,0.11,28.17,30.0,0
1779285603000,90,GND-VEH-01,373.1,19.10,22.92,3.81,22.22,16.1,0.990,1,1,27.0,0.48,28.10,29.8,0
1779285603033,91,PERSON-01,510.8,18.86,22.36,3.50,21.93,18.0,0.990,1,1,27.0,0.32,28.15,30.0,0
1779285603067,92,UAS-01,326.8,18.90,22.49,3.58,21.34,16.6,0.987,1,1,28.6,0.17,27.78,30.0,0
1779285603100,93,UAS-02,693.8,19.28,22.77,3.49,20.80,18.4,0.981,1,1,27.0,0.07,28.38,30.0,0
1779285603133,94,GND-VEH-01,486.2,18.85,22.33,3.48,21.17,18.0,0.990,1,1,27.0,0.48,28.29,29.9,0
1779285603167,95,PERSON-01,470.9,19.16,22.87,3.71,21.71,18.8,0.990,1,1,29.9,0.41,28.19,30.0,0
1779285603200,96,UAS-01,595.6,19.21,22.71,3.50,21.68,18.4,0.990,1,1,27.0,0.31,28.03,30.1,0
1779285603233,97,UAS-02,462.2,18.80,22.67,3.87,21.90,18.3,0.985,1,1,27.0,0.19,28.33,30.0,0
1779285603267,98,GND-VEH-01,455.9,19.14,22.59,3.45,21.35,18.6,0.990,1,1,27.0,0.21,27.96,29.9,0
1779285603300,99,PERSON-01,501.4,18.99,22.44,3.44,21.75,16.6,0.990,1,1,27.0,0.01,27.65,29.9,0
1779285603333,100,UAS-01,538.5,19.00,22.46,3.46,21.97,17.1,0.990,1,1,27.0,0.21,28.14,30.1,0
1779285603367,101,UAS-02,627.7,19.13,22.44,3.31,20.90,18.9,0.990,1,1,27.0,0.13,28.33,29.9,0
1779285603400,102,GND-VEH-01,504.0,19.12,22.45,3.33,21.27,18.5,0.990,1,1,27.0,0.24,28.13,29.9,0
1779285603433,103,PERSON-01,912.1,19.03,22.39,3.36,20.81,19.0,0.990,1,1,28.2,0.35,27.88,30.2,0
1779285603467,104,UAS-01,480.9,19.14,22.68,3.54,21.05,17.9,0.990,1,1,27.0,0.14,28.33,29.9,0
1779285603500,105,UAS-02,591.2,19.02,22.22,3.20,20.21,17.9,0.990,1,1,27.0,0.01,27.97,30.0,0
1779285603533,106,GND-VEH-01,358.6,18.92,22.33,3.41,21.48,16.5,0.990,1,1,27.0,0.03,28.08,29.9,0
1779285603567,107,PERSON-01,481.5,18.72,22.07,3.35,20.93,18.1,0.990,1,1,27.8,0.16,28.06,29.9,0
1779285603600,108,UAS-01,465.1,19.30,22.85,3.55,21.28,19.1,0.990,1,1,28.7,0.16,28.21,30.0,0
1779285603633,109,UAS-02,566.3,19.31,23.03,3.72,22.09,16.9,0.990,1,1,28.4,0.04,28.22,30.0,0
1779285603667,110,GND-VEH-01,531.7,18.89,22.69,3.80,21.95,17.7,0.990,1,1,27.0,0.07,28.06,30.0,0
1779285603700,111,PERSON-01,353.3,18.80,22.41,3.61,22.02,18.5,0.990,1,1,27.8,0.07,28.33,30.1,0
1779285603733,112,UAS-01,613.0,19.16,22.69,3.53,21.58,16.9,0.990,1,1,28.5,0.07,28.26,30.1,0
1779285603767,113,UAS-02,789.0,18.93,22.28,3.34,22.00,17.4,0.988,1,1,28.4,0.23,27.60,30.0,0
1779285603800,114,GND-VEH-01,518.3,18.87,21.96,3.08,20.95,18.9,0.990,1,1,27.0,0.34,28.26,30.1,0
1779285603833,115,PERSON-01,483.6,18.80,22.34,3.54,20.99,18.3,0.989,1,1,27.0,0.30,28.14,29.8,0
1779285603867,116,UAS-01,304.5,19.00,22.37,3.37,21.41,17.8,0.990,1,1,30.5,0.11,28.42,29.9,0
1779285603900,117,UAS-02,837.5,18.96,22.51,3.55,22.01,18.7,0.990,1,1,27.1,0.33,28.52,30.0,0
1779285603933,118,GND-VEH-01,500.0,19.01,22.70,3.68,21.49,17.7,0.990,1,1,27.0,0.10,28.21,30.0,0
1779285603967,119,PERSON-01,541.9,18.99,22.20,3.21,21.27,17.5,0.990,1,1,27.0,0.10,28.58,30.0,0
1779285604000,120,UAS-01,578.9,19.01,22.19,3.18,20.61,17.8,0.990,1,1,27.0,0.03,28.22,30.2,0
1779285604033,121,UAS-02,479.1,18.92,22.42,3.50,21.52,18.1,0.990,1,1,30.5,0.13,27.75,29.9,0
1779285604067,122,GND-VEH-01,645.9,19.30,22.60,3.30,21.87,16.9,0.990,1,1,27.0,0.19,28.33,30.1,0
1779285604100,123,PERSON-01,561.7,18.94,22.47,3.53,21.28,17.6,0.990,1,1,27.0,0.17,27.89,30.1,0
1779285604133,124,UAS-01,637.9,18.85,22.06,3.21,20.68,17.6,0.990,1,1,27.4,0.07,28.10,29.9,0
1779285604167,125,UAS-02,651.6,18.85,22.54,3.69,21.29,18.3,0.987,1,1,28.0,0.12,28.50,30.0,0
1779285604200,126,GND-VEH-01,330.0,18.97,22.26,3.29,21.03,17.4,0.990,1,1,29.4,0.28,28.42,30.1,0
1779285604233,127,PERSON-01,307.9,19.15,22.98,3.84,22.59,15.9,0.980,1,1,27.0,0.08,28.23,30.1,0
1779285604267,128,UAS-01,493.5,19.18,22.70,3.51,20.90,17.6,0.983,1,1,27.0,0.02,28.35,30.1,0
1779285604300,129,UAS-02,460.3,19.03,22.40,3.37,20.50,19.1,0.990,1,1,30.8,0.37,28.30,30.1,0
1779285604333,130,GND-VEH-01,414.5,19.00,22.54,3.54,21.25,18.5,0.990,1,1,28.1,0.27,28.05,30.0,0
1779285604367,131,PERSON-01,321.2,18.98,22.61,3.63,22.31,16.1,0.990,1,1,27.0,0.03,28.56,30.0,0
1779285604400,132,UAS-01,402.6,19.08,22.45,3.36,21.40,16.3,0.990,1,1,29.4,0.31,27.98,30.0,0
1779285604433,133,UAS-02,510.3,18.97,22.39,3.42,22.13,18.8,0.990,1,1,27.0,0.05,28.53,30.0,0
1779285604467,134,GND-VEH-01,354.2,18.74,21.97,3.23,20.47,18.7,0.990,1,1,27.0,0.22,28.20,30.0,0
1779285604500,135,PERSON-01,309.8,18.74,22.51,3.77,21.78,18.3,0.990,1,1,27.0,0.23,28.24,30.2,0
1779285604533,136,UAS-01,353.9,18.98,22.80,3.82,22.31,17.2,0.985,1,1,27.0,0.15,27.96,30.1,0
1779285604567,137,UAS-02,704.2,19.13,22.69,3.56,21.38,18.7,0.990,1,1,27.0,0.35,28.52,30.0,0
1779285604600,138,GND-VEH-01,799.1,19.26,23.00,3.73,21.04,19.3,0.990,1,1,30.9,0.07,28.33,30.0,0
1779285604633,139,PERSON-01,884.9,18.77,21.93,3.16,21.31,16.9,0.986,1,1,27.3,0.36,28.22,30.1,0
1779285604667,140,UAS-01,612.9,18.91,22.50,3.59,22.05,18.0,0.990,1,1,27.1,0.23,28.15,30.1,0
1779285604700,141,UAS-02,364.6,18.79,22.64,3.85,21.95,18.0,0.990,1,1,27.0,0.15,28.31,29.9,0
1779285604733,142,GND-VEH-01,790.1,19.05,22.57,3.52,21.53,18.1,0.990,1,1,27.2,0.23,28.67,30.0,0
1779285604767,143,PERSON-01,596.8,19.09,22.32,3.23,20.57,18.5,0.990,1,1,27.1,0.25,28.33,30.2,0
1779285604800,144,UAS-01,525.9,19.21,22.56,3.35,21.34,18.6,0.990,1,1,28.7,0.37,28.18,30.1,0
1779285604833,145,UAS-02,921.9,18.95,22.36,3.42,21.51,18.2,0.990,1,1,27.0,0.01,28.32,30.0,0
1779285604867,146,GND-VEH-01,521.6,19.01,22.38,3.36,21.61,17.9,0.990,1,1,27.0,0.36,28.00,30.0,0
1779285604900,147,PERSON-01,634.4,19.03,22.45,3.41,20.64,18.2,0.990,1,1,27.0,0.03,27.83,30.0,0
1779285604933,148,UAS-01,430.1,18.77,22.17,3.40,21.03,16.9,0.990,1,1,27.0,0.06,28.58,29.9,0
1779285604967,149,UAS-02,362.9,19.01,22.72,3.71,21.30,18.4,0.990,1,1,27.0,0.01,28.47,30.2,0
1779285605000,150,GND-VEH-01,341.3,19.34,23.03,3.70,21.95,17.7,0.990,1,1,27.2,0.25,28.49,29.8,0
1779285605033,151,PERSON-01,305.8,19.09,22.83,3.74,21.09,17.2,0.989,1,1,27.0,0.25,28.58,29.9,0
1779285605067,152,UAS-01,623.1,18.94,22.37,3.43,20.76,17.5,0.990,1,1,27.0,0.01,28.34,30.0,0
1779285605100,153,UAS-02,437.8,19.07,22.22,3.15,21.02,18.5,0.987,1,1,27.0,0.02,28.38,30.0,0
1779285605133,154,GND-VEH-01,337.8,18.62,22.45,3.83,21.61,17.3,0.984,1,1,27.0,0.34,27.89,30.0,0
1779285605167,155,PERSON-01,538.3,18.97,22.42,3.45,21.04,18.7,0.990,1,1,27.0,0.53,28.46,30.1,0
1779285605200,156,UAS-01,558.1,19.03,22.26,3.24,20.52,18.1,0.990,1,1,31.2,0.27,27.97,30.0,0
1779285605233,157,UAS-02,648.7,19.03,22.76,3.73,21.56,17.5,0.990,1,1,27.0,0.24,28.32,30.0,0
1779285605267,158,GND-VEH-01,395.2,19.07,22.64,3.56,21.59,17.7,0.990,1,1,27.0,0.06,28.07,30.1,0
1779285605300,159,PERSON-01,360.6,18.88,22.58,3.70,21.11,18.6,0.990,1,1,27.0,0.25,28.55,30.2,0
1779285605333,160,UAS-01,632.4,19.07,22.54,3.46,20.99,18.2,0.990,1,1,27.0,0.14,28.38,30.1,0
1779285605367,161,UAS-02,477.0,18.96,22.70,3.75,20.89,18.3,0.990,1,1,27.6,0.26,28.39,30.0,0
1779285605400,162,GND-VEH-01,313.8,19.04,22.71,3.68,21.78,17.8,0.990,1,1,27.7,0.15,28.51,30.1,0
1779285605433,163,PERSON-01,442.0,19.35,22.88,3.53,21.68,18.2,0.990,1,1,27.0,0.16,28.34,30.2,0
1779285605467,164,UAS-01,608.7,18.94,22.01,3.06,20.61,17.8,0.990,1,1,27.2,0.60,27.95,30.1,0
1779285605500,165,UAS-02,353.0,18.82,22.39,3.57,21.04,18.1,0.979,1,1,29.1,0.50,28.27,29.9,0
1779285605533,166,GND-VEH-01,377.5,18.99,22.53,3.54,21.49,17.2,0.990,1,1,27.0,0.36,28.72,29.9,0
1779285605567,167,PERSON-01,526.5,19.01,22.40,3.38,20.43,17.2,0.973,1,1,27.0,0.14,28.20,30.1,0
1779285605600,168,UAS-01,302.9,18.87,22.22,3.35,21.42,18.4,0.990,1,1,27.0,0.23,28.12,30.0,0
1779285605633,169,UAS-02,732.4,18.76,22.45,3.68,21.20,18.0,0.990,1,1,27.4,0.34,28.15,30.0,0
1779285605667,170,GND-VEH-01,581.5,18.95,22.63,3.68,21.91,18.1,0.990,1,1,27.0,0.06,28.11,29.9,0
1779285605700,171,PERSON-01,442.5,18.72,22.04,3.32,21.65,19.0,0.978,1,1,27.0,0.13,28.59,30.1,0
1779285605733,172,UAS-01,472.5,18.87,22.28,3.41,20.82,16.6,0.990,1,1,27.0,0.30,28.50,30.0,0
1779285605767,173,UAS-02,389.1,19.17,22.51,3.34,20.88,18.2,0.990,1,1,27.3,0.12,28.55,30.0,0
1779285605800,174,GND-VEH-01,327.3,18.94,22.71,3.77,21.93,18.8,0.985,1,1,27.0,0.06,28.07,29.9,0
1779285605833,175,PERSON-01,460.7,18.98,22.40,3.42,20.89,17.7,0.965,1,1,28.9,0.04,28.49,29.9,0
1779285605867,176,UAS-01,480.8,19.14,22.68,3.54,21.62,17.8,0.990,1,1,27.0,0.18,28.58,29.9,0
1779285605900,177,UAS-02,528.1,18.90,22.32,3.42,20.35,17.9,0.990,1,1,27.0,0.05,28.23,30.1,0
1779285605933,178,GND-VEH-01,523.1,19.17,22.39,3.22,20.50,18.0,0.978,1,1,27.0,0.06,28.04,30.1,0
1779285605967,179,PERSON-01,864.7,19.08,22.28,3.21,20.91,17.7,0.990,1,1,27.8,0.07,28.56,30.1,0
1779285606000,180,UAS-01,320.4,18.74,22.35,3.61,22.00,17.6,0.990,1,1,27.0,0.16,28.20,29.8,0
1779285606033,181,UAS-02,355.8,18.97,22.43,3.46,20.91,18.6,0.990,1,1,28.2,0.09,28.17,30.0,0
1779285606067,182,GND-VEH-01,334.7,18.76,22.60,3.85,21.49,19.0,0.989,1,1,27.0,0.10,28.48,30.1,0
1779285606100,183,PERSON-01,369.7,19.01,22.41,3.40,21.20,17.7,0.990,1,1,27.0,0.12,28.27,30.1,0
1779285606133,184,UAS-01,342.6,19.23,22.64,3.40,20.88,19.4,0.990,1,1,27.0,0.02,28.56,30.0,0
1779285606167,185,UAS-02,743.5,18.90,22.10,3.20,20.95,17.4,0.990,1,1,27.0,0.30,28.42,29.9,0
1779285606200,186,GND-VEH-01,309.2,18.95,22.32,3.37,21.47,16.0,0.990,1,1,27.0,0.15,27.89,30.0,0
1779285606233,187,PERSON-01,717.5,18.92,22.41,3.49,21.10,18.9,0.990,1,1,27.0,0.10,28.75,30.0,0
1779285606267,188,UAS-01,563.4,18.97,22.55,3.58,21.61,19.7,0.990,1,1,27.0,0.05,28.45,30.0,0
1779285606300,189,UAS-02,389.8,19.06,22.34,3.29,20.82,18.2,0.990,1,1,27.0,0.09,28.39,30.1,0
1779285606333,190,GND-VEH-01,330.8,18.99,22.42,3.43,21.08,17.2,0.990,1,1,27.0,0.12,28.08,30.0,0
1779285606367,191,PERSON-01,714.3,18.94,22.28,3.34,20.91,18.9,0.985,1,1,27.0,0.17,28.04,29.9,0
1779285606400,192,UAS-01,310.5,19.05,22.93,3.88,21.98,18.6,0.990,1,1,27.0,0.27,28.24,29.9,0
1779285606433,193,UAS-02,714.8,19.03,22.64,3.61,21.38,17.1,0.990,1,1,28.3,0.18,28.35,30.0,0
1779285606467,194,GND-VEH-01,364.8,19.04,22.61,3.56,21.90,18.0,0.988,1,1,27.4,0.14,28.37,30.1,0
1779285606500,195,PERSON-01,363.9,18.99,22.28,3.29,21.50,19.0,0.990,1,1,27.0,0.33,28.26,30.1,0
1779285606533,196,UAS-01,585.0,18.89,22.03,3.14,20.88,18.0,0.990,1,1,27.0,0.09,28.49,30.0,0
1779285606567,197,UAS-02,492.5,19.07,22.52,3.45,20.77,17.5,0.990,1,1,28.9,0.14,28.49,30.0,0
1779285606600,198,GND-VEH-01,374.0,18.73,22.27,3.54,21.22,17.1,0.990,1,1,27.0,0.46,28.43,29.8,0
1779285606633,199,PERSON-01,387.9,18.86,22.71,3.85,22.62,17.4,0.990,1,1,27.7,0.08,28.72,30.0,0
1779285606667,200,UAS-01,741.5,19.20,22.42,3.22,21.18,17.6,0.990,1,1,29.2,0.09,28.60,29.9,0
1779285606700,201,UAS-02,419.5,19.06,22.43,3.37,20.96,19.2,0.978,1,1,29.3,0.06,28.46,30.0,0
1779285606733,202,GND-VEH-01,550.8,19.12,22.33,3.21,20.34,18.2,0.990,1,1,27.0,0.04,28.21,30.0,0
1779285606767,203,PERSON-01,357.8,18.95,22.22,3.27,21.16,18.2,0.990,1,1,29.2,0.33,27.99,30.0,0
1779285606800,204,UAS-01,621.1,18.93,22.24,3.30,20.43,19.0,0.990,1,1,28.2,0.12,28.14,30.1,0
1779285606833,205,UAS-02,458.2,19.03,22.57,3.53,21.67,19.1,0.970,1,1,27.0,0.42,28.48,30.1,0
1779285606867,206,GND-VEH-01,518.1,19.02,22.56,3.55,21.36,18.2,0.990,1,1,28.2,0.09,28.50,30.0,0
1779285606900,207,PERSON-01,781.3,18.87,22.09,3.22,21.32,17.4,0.990,1,1,27.0,0.06,28.48,30.1,0
1779285606933,208,UAS-01,546.4,18.76,22.31,3.55,21.29,19.0,0.989,1,1,27.0,0.05,28.32,30.0,0
1779285606967,209,UAS-02,415.7,18.99,22.60,3.61,20.91,17.8,0.990,1,1,30.4,0.39,28.46,30.0,0
1779285607000,210,GND-VEH-01,615.2,18.63,22.06,3.43,20.84,18.4,0.990,1,1,27.0,0.04,28.55,30.0,0
1779285607033,211,PERSON-01,423.2,18.72,22.34,3.62,21.96,18.6,0.990,1,1,27.6,0.24,28.23,30.1,0
