timestamp,frame_id,target_id,range_m,ambient_temp_c,target_temp_c,delta_t_c,snr_db,netd_mk,detection_confidence,detected,classified,classification_latency_ms,track_error_m,sensor_temp_c,frame_rate_hz,dropped_frame
1779285602700,81,UAS-02,577.2,18.92,22.11,3.19,17.05,21.9,0.990,1,1,31.0,0.27,28.45,30.0,0
1779285602733,82,GND-VEH-01,311.6,19.30,22.79,3.48,17.21,23.3,0.990,1,1,31.0,0.25,28.53,30.2,0
1779285602767,83,PERSON-01,326.0,18.99,22.36,3.37,17.66,21.8,0.990,1,1,33.6,0.02,28.29,30.0,0
1779285602800,84,UAS-01,666.8,18.98,21.92,2.94,16.77,22.4,0.990,1,1,33.5,0.17,28.62,29.9,0
1779285602833,85,UAS-02,581.2,19.01,21.96,2.95,16.57,21.6,0.988,1,1,31.0,0.35,28.63,30.2,0
1779285602867,86,GND-VEH-01,615.8,18.93,21.75,2.81,17.11,22.6,0.990,1,1,31.0,0.25,28.59,29.8,0
1779285602900,87,PERSON-01,558.2,19.31,22.58,3.26,18.12,21.8,0.990,1,1,32.9,0.18,28.28,30.1,0
1779285602933,88,UAS-01,404.6,18.99,21.97,2.98,16.39,22.7,0.990,1,1,31.8,0.19,28.32,30.0,0
1779285602967,89,UAS-02,324.2,19.09,22.12,3.03,17.36,21.3,0.990,1,1,31.0,0.09,28.34,30.1,0
1779285603000,90,GND-VEH-01,459.8,18.93,22.18,3.25,17.75,22.9,0.990,1,1,31.5,0.04,27.84,30.1,0
1779285603033,91,PERSON-01,357.9,19.10,22.64,3.54,17.37,24.2,0.990,1,1,32.4,0.13,28.51,29.9,0
1779285603067,92,UAS-01,370.6,19.09,22.23,3.13,16.55,22.2,0.990,1,1,31.5,0.01,28.56,30.0,0
1779285603100,93,UAS-02,404.8,18.79,21.84,3.05,17.11,21.1,0.990,1,1,31.0,0.04,28.33,29.9,0
1779285603133,94,GND-VEH-01,581.4,18.86,21.95,3.09,17.72,21.4,0.989,1,1,31.0,0.13,27.99,30.1,0
1779285603167,95,PERSON-01,355.6,19.28,22.08,2.80,16.83,20.7,0.990,1,1,31.0,0.20,28.37,30.0,0
1779285603200,96,UAS-01,496.0,18.71,21.92,3.21,16.57,22.3,0.990,1,1,31.4,0.09,28.68,30.1,0
1779285603233,97,UAS-02,763.0,19.03,22.16,3.13,17.09,21.9,0.990,1,1,31.4,0.37,28.62,29.9,0
1779285603267,98,GND-VEH-01,400.7,18.90,22.27,3.38,18.74,20.7,0.990,1,1,31.0,0.18,28.68,30.1,0
1779285603300,99,PERSON-01,524.9,19.06,22.12,3.07,17.02,22.6,0.990,1,1,31.0,0.58,28.80,30.1,0
1779285603333,100,UAS-01,421.5,18.92,21.95,3.03,17.40,22.7,0.977,1,1,33.0,0.20,28.26,30.0,0
1779285603367,101,UAS-02,475.3,18.90,22.22,3.31,17.58,21.7,0.990,1,1,31.0,0.04,28.13,30.0,0
1779285603400,102,GND-VEH-01,707.9,19.16,22.52,3.36,17.31,21.7,0.986,1,1,31.0,0.03,28.59,29.9,0
1779285603433,103,PERSON-01,382.1,19.18,22.48,3.30,17.77,21.9,0.990,1,1,31.0,0.04,28.89,30.1,0
1779285603467,104,UAS-01,380.6,18.97,22.14,3.16,17.18,22.1,0.990,1,1,31.8,0.09,28.33,30.0,0
1779285603500,105,UAS-02,425.3,19.01,22.17,3.16,17.12,21.0,0.968,1,1,32.7,0.02,28.55,30.0,0
1779285603533,106,GND-VEH-01,346.9,19.07,21.92,2.84,17.06,23.5,0.990,1,1,31.8,0.26,28.61,30.1,0
1779285603567,107,PERSON-01,968.7,19.01,21.94,2.94,16.65,22.7,0.990,1,1,31.0,0.34,28.04,30.0,0
1779285603600,108,UAS-01,369.1,19.13,22.63,3.51,18.42,23.0,0.990,1,1,32.8,0.25,28.11,30.0,0
1779285603633,109,UAS-02,314.2,19.01,22.17,3.16,17.57,22.2,0.984,1,1,32.6,0.14,28.70,30.0,0
1779285603667,110,GND-VEH-01,460.8,19.09,22.23,3.15,17.36,21.7,0.990,1,1,33.9,0.05,28.30,29.9,0
1779285603700,111,PERSON-01,382.1,18.97,22.17,3.21,16.92,21.6,0.990,1,1,31.0,0.04,28.32,30.2,0
1779285603733,112,UAS-01,826.2,18.86,21.97,3.12,17.40,23.0,0.985,1,1,31.0,0.18,28.11,30.0,0
1779285603767,113,UAS-02,570.9,18.86,22.05,3.19,16.65,22.7,0.990,1,1,31.0,0.16,28.77,29.8,0
1779285603800,114,GND-VEH-01,882.3,19.15,21.95,2.80,16.14,22.0,0.990,1,1,33.2,0.49,28.28,30.0,0
1779285603833,115,PERSON-01,480.0,19.16,22.10,2.93,16.86,22.4,0.990,1,1,31.0,0.36,28.58,30.2,0
1779285603867,116,UAS-01,313.1,19.02,22.20,3.18,17.55,21.3,0.990,1,1,34.0,0.05,28.80,30.1,0
1779285603900,117,UAS-02,485.4,19.17,22.32,3.14,16.79,21.0,0.990,1,1,31.0,0.66,28.54,30.0,0
1779285603933,118,GND-VEH-01,305.6,18.96,22.20,3.23,17.27,21.8,0.990,1,1,31.0,0.15,28.64,30.1,0
1779285603967,119,PERSON-01,749.5,19.07,22.01,2.94,16.90,23.3,0.990,1,1,31.0,0.39,28.54,29.9,0
1779285604000,120,UAS-01,857.4,18.91,21.75,2.84,16.58,23.6,0.990,1,1,31.0,0.05,28.67,30.0,0
1779285604033,121,UAS-02,636.4,18.88,21.69,2.81,16.93,22.6,0.987,1,1,31.0,0.18,28.48,30.0,0
1779285604067,122,GND-VEH-01,325.9,18.85,22.16,3.31,17.52,23.6,0.990,1,1,31.0,0.27,28.93,30.0,0
1779285604100,123,PERSON-01,456.4,18.81,22.34,3.53,17.82,23.0,0.989,1,1,31.2,0.05,28.45,30.1,0
1779285604133,124,UAS-01,431.5,18.96,22.31,3.36,17.82,21.7,0.990,1,1,31.0,0.13,28.57,30.1,0
1779285604167,125,UAS-02,508.8,18.93,21.79,2.85,16.51,21.6,0.990,1,1,32.3,0.06,28.28,30.0,0
1779285604200,126,GND-VEH-01,323.4,19.05,22.41,3.36,17.13,21.7,0.981,1,1,31.0,0.10,28.40,29.9,0
1779285604233,127,PERSON-01,399.4,19.26,22.48,3.23,17.39,22.3,0.990,1,1,31.0,0.26,28.10,30.0,0
1779285604267,128,UAS-01,434.9,19.08,22.31,3.23,16.79,23.7,0.982,1,1,33.6,0.56,28.65,29.9,0
1779285604300,129,UAS-02,406.0,19.01,22.55,3.54,17.70,21.0,0.990,1,1,31.0,0.21,28.56,29.9,0
1779285604333,130,GND-VEH-01,714.1,18.94,21.98,3.04,17.17,20.7,0.990,1,1,33.6,0.41,28.54,30.0,0
1779285604367,131,PERSON-01,445.4,19.00,22.51,3.51,17.30,22.4,0.973,1,1,31.0,0.17,28.86,30.1,0
1779285604400,132,UAS-01,383.6,19.07,22.43,3.36,17.33,22.5,0.990,1,1,32.3,0.10,28.18,30.1,0
1779285604433,133,UAS-02,579.2,18.98,22.06,3.08,16.92,21.1,0.990,1,1,32.4,0.06,28.43,30.0,0
1779285604467,134,GND-VEH-01,367.9,19.15,22.27,3.12,17.50,22.0,0.976,1,1,31.4,0.13,28.56,29.9,0
1779285604500,135,PERSON-01,619.2,18.88,21.73,2.84,17.24,21.1,0.990,1,1,31.3,0.38,28.15,30.1,0
1779285604533,136,UAS-01,415.7,19.08,22.66,3.58,17.42,22.6,0.967,1,1,32.7,0.14,28.32,30.0,0
1779285604567,137,UAS-02,423.2,19.15,22.45,3.30,17.10,20.6,0.986,1,1,31.5,0.40,28.35,29.9,0
1779285604600,138,GND-VEH-01,455.5,18.66,21.59,2.93,16.52,21.9,0.990,1,1,31.0,0.28,28.54,29.9,0
1779285604633,139,PERSON-01,337.4,18.90,22.19,3.29,17.83,22.8,0.981,1,1,33.2,0.12,28.20,30.1,0
1779285604667,140,UAS-01,774.5,19.31,22.24,2.92,17.20,21.9,0.990,1,1,32.5,0.19,28.31,30.0,0
1779285604700,141,UAS-02,380.0,18.99,22.22,3.22,17.32,21.6,0.985,1,1,31.0,0.11,28.49,29.9,0
1779285604733,142,GND-VEH-01,418.5,18.88,21.72,2.84,16.63,22.2,0.990,1,1,31.0,0.17,28.11,30.0,0
1779285604767,143,PERSON-01,679.8,19.11,22.06,2.96,16.68,21.7,0.990,1,1,31.0,0.28,28.90,29.8,0
1779285604800,144,UAS-01,488.8,19.01,22.21,3.20,17.78,22.4,0.990,1,1,31.0,0.19,28.36,30.0,0
1779285604833,145,UAS-02,385.0,19.07,22.17,3.11,17.28,23.2,0.990,1,1,32.0,0.39,28.78,30.1,0
1779285604867,146,GND-VEH-01,417.7,19.04,22.03,3.00,17.40,20.8,0.975,1,1,32.4,0.27,28.58,30.0,0
1779285604900,147,PERSON-01,482.2,18.90,22.12,3.22,17.38,23.4,0.990,1,1,31.0,0.28,28.44,30.0,0
1779285604933,148,UAS-01,510.4,18.98,22.21,3.23,18.01,22.4,0.990,1,1,32.0,0.51,28.93,29.9,0
1779285604967,149,UAS-02,449.2,18.72,21.76,3.04,17.45,23.6,0.990,1,1,32.4,0.25,28.75,30.0,0
1779285605000,150,GND-VEH-01,472.5,18.97,22.16,3.19,17.10,23.3,0.990,1,1,31.0,0.19,28.68,30.0,0
1779285605033,151,PERSON-01,562.2,18.77,21.92,3.15,17.46,21.6,0.982,1,1,32.4,0.34,28.49,30.1,0
1779285605067,152,UAS-01,335.7,18.95,22.52,3.57,17.83,22.6,0.990,1,1,31.0,0.53,28.97,30.0,0
1779285605100,153,UAS-02,421.9,19.03,22.15,3.12,17.11,21.3,0.990,1,1,31.0,0.13,29.03,30.1,0
1779285605133,154,GND-VEH-01,634.7,18.71,21.61,2.91,16.45,22.3,0.981,1,1,32.3,0.27,28.74,30.0,0
1779285605167,155,PERSON-01,369.1,18.97,21.95,2.98,17.18,21.8,0.990,1,1,31.0,0.13,29.00,30.0,0
1779285605200,156,UAS-01,364.6,18.80,22.08,3.29,17.56,21.2,0.990,1,1,31.0,0.24,28.60,29.9,0
1779285605233,157,UAS-02,414.3,19.14,22.36,3.22,17.15,23.4,0.987,1,1,31.1,0.08,28.88,30.0,0
1779285605267,158,GND-VEH-01,449.0,18.88,22.31,3.44,17.55,23.8,0.990,1,1,31.2,0.18,28.18,30.0,0
1779285605300,159,PERSON-01,374.2,18.93,21.95,3.03,17.62,21.6,0.968,1,1,31.0,0.18,28.52,30.0,0
1779285605333,160,UAS-01,576.9,18.99,22.07,3.08,17.35,21.4,0.990,1,1,33.9,0.10,28.48,29.9,0
1779285605367,161,UAS-02,609.0,18.70,21.95,3.25,17.24,22.3,0.990,1,1,31.0,0.59,28.61,29.9,0
1779285605400,162,GND-VEH-01,568.2,18.92,22.05,3.13,16.91,21.7,0.978,1,1,31.2,0.27,28.79,30.1,0
1779285605433,163,PERSON-01,429.9,19.09,22.71,3.62,18.65,21.6,0.990,1,1,31.0,0.24,28.82,30.1,0
1779285605467,164,UAS-01,665.6,19.00,22.42,3.42,17.70,21.6,0.977,1,1,31.0,0.32,28.33,30.0,0
1779285605500,165,UAS-02,500.7,19.08,22.12,3.04,16.74,20.8,0.990,1,1,31.0,0.04,28.71,29.9,0
1779285605533,166,GND-VEH-01,601.9,19.04,22.14,3.09,17.11,23.6,0.977,1,1,31.5,0.02,29.02,30.0,0
1779285605567,167,PERSON-01,364.4,19.03,22.30,3.27,17.23,22.3,0.990,1,1,31.8,0.31,28.88,23.8,1
1779285605600,168,UAS-01,639.8,19.00,22.08,3.08,16.90,22.7,0.980,1,1,31.0,0.01,28.99,30.0,0
1779285605633,169,UAS-02,544.3,19.04,22.28,3.25,17.65,21.9,0.984,1,1,32.6,0.21,29.26,30.0,0
1779285605667,170,GND-VEH-01,352.8,18.97,22.22,3.25,16.99,22.4,0.989,1,1,31.0,0.13,28.48,30.0,0
1779285605700,171,PERSON-01,844.9,19.02,21.83,2.81,16.75,22.2,0.982,1,1,31.0,0.02,28.60,29.8,0
1779285605733,172,UAS-01,770.6,19.15,22.19,3.05,16.68,23.0,0.990,1,1,32.4,0.29,28.64,30.1,0
1779285605767,173,UAS-02,472.7,19.22,22.41,3.19,17.79,21.7,0.990,1,1,31.0,0.24,28.57,29.9,0
1779285605800,174,GND-VEH-01,505.3,18.95,22.54,3.58,18.32,21.7,0.990,1,1,31.5,0.12,28.71,30.1,0
1779285605833,175,PERSON-01,842.0,18.98,21.93,2.95,16.35,21.9,0.981,1,1,33.4,0.21,28.50,30.1,0
1779285605867,176,UAS-01,347.3,18.93,22.20,3.27,17.42,23.2,0.990,1,1,31.0,0.17,28.66,30.0,0
1779285605900,177,UAS-02,317.2,19.09,22.35,3.26,18.12,23.2,0.977,1,1,32.1,0.30,29.10,30.0,0
1779285605933,178,GND-VEH-01,617.3,18.93,21.80,2.87,17.41,21.2,0.990,1,1,31.0,0.02,28.65,30.0,0
1779285605967,179,PERSON-01,579.7,18.94,22.23,3.29,17.03,21.4,0.990,1,1,31.0,0.26,29.20,29.9,0
1779285606000,180,UAS-01,420.5,19.15,22.13,2.98,16.38,23.6,0.990,1,1,31.4,0.00,28.42,30.0,0
1779285606033,181,UAS-02,476.4,18.90,22.11,3.21,17.09,23.0,0.990,1,1,31.0,0.04,28.57,30.1,0
1779285606067,182,GND-VEH-01,627.6,19.08,22.49,3.41,18.18,20.8,0.990,1,1,31.0,0.16,28.67,30.0,0
1779285606100,183,PERSON-01,323.2,18.87,22.11,3.24,17.46,21.8,0.984,1,1,32.5,0.01,29.13,30.0,0
1779285606133,184,UAS-01,467.4,18.85,22.07,3.22,17.92,19.9,0.974,1,1,33.5,0.56,28.49,29.9,0
1779285606167,185,UAS-02,674.5,19.14,22.13,2.98,17.45,20.8,0.990,1,1,31.0,0.27,29.01,30.0,0
1779285606200,186,GND-VEH-01,500.3,19.18,22.26,3.08,17.08,21.7,0.990,1,1,32.4,0.26,28.64,30.1,0
1779285606233,187,PERSON-01,345.2,19.06,22.50,3.44,17.54,21.5,0.987,1,1,32.0,0.14,28.86,29.9,0
1779285606267,188,UAS-01,420.3,18.86,22.41,3.55,17.97,23.1,0.978,1,1,31.0,0.06,29.03,30.0,0
1779285606300,189,UAS-02,473.7,19.02,22.29,3.28,16.87,19.8,0.980,1,1,31.0,0.09,28.50,30.0,0
1779285606333,190,GND-VEH-01,582.4,18.95,22.18,3.23,17.45,21.4,0.990,1,1,31.0,0.35,28.53,29.9,0
1779285606367,191,PERSON-01,558.7,19.28,22.57,3.29,17.56,21.3,0.990,1,1,31.0,0.08,28.65,30.0,0
1779285606400,192,UAS-01,365.5,19.31,22.60,3.29,16.94,22.9,0.990,1,1,31.6,0.03,28.68,30.0,0
1779285606433,193,UAS-02,669.6,18.65,21.44,2.80,16.64,21.9,0.990,1,1,33.5,0.02,28.67,30.1,0
1779285606467,194,GND-VEH-01,389.9,19.19,22.41,3.21,17.52,21.2,0.977,1,1,31.1,0.14,28.96,30.0,0
1779285606500,195,PERSON-01,485.6,19.08,22.29,3.20,17.28,21.1,0.990,1,1,33.7,0.10,28.65,30.0,0
1779285606533,196,UAS-01,475.8,19.01,22.39,3.38,17.20,21.8,0.990,1,1,33.2,0.02,28.31,29.9,0
1779285606567,197,UAS-02,361.1,18.91,22.30,3.39,18.04,21.6,0.990,1,1,33.6,0.02,28.41,29.9,0
1779285606600,198,GND-VEH-01,496.9,18.87,21.76,2.88,16.80,21.6,0.990,1,1,31.0,0.23,28.61,30.2,0
1779285606633,199,PERSON-01,451.3,18.92,22.20,3.28,17.17,22.0,0.966,1,1,32.5,0.13,28.83,30.1,0
1779285606667,200,UAS-01,568.0,19.10,21.92,2.83,16.16,23.0,0.985,1,1,31.0,0.33,28.81,30.0,0
1779285606700,201,UAS-02,476.5,19.26,22.46,3.19,17.13,22.9,0.990,1,1,34.3,0.24,28.44,30.0,0
1779285606733,202,GND-VEH-01,608.4,18.80,21.69,2.90,16.35,22.4,0.976,1,1,31.0,0.17,28.47,30.0,0
1779285606767,203,PERSON-01,589.6,19.13,22.46,3.33,17.10,23.2,0.990,1,1,33.0,0.23,28.44,30.0,0
1779285606800,204,UAS-01,313.8,18.99,22.51,3.52,17.84,22.2,0.990,1,1,31.0,0.11,28.61,30.1,0
1779285606833,205,UAS-02,393.5,19.08,22.43,3.35,17.70,21.4,0.989,1,1,31.0,0.56,28.87,30.0,0
1779285606867,206,GND-VEH-01,528.4,18.67,21.91,3.25,17.38,24.2,0.990,1,1,31.0,0.12,28.63,30.0,0
1779285606900,207,PERSON-01,536.1,18.97,22.10,3.13,17.56,23.0,0.990,1,1,31.0,0.13,28.76,30.1,0
1779285606933,208,UAS-01,397.6,19.05,22.42,3.37,18.23,22.4,0.990,1,1,31.7,0.34,28.35,30.0,0
1779285606967,209,UAS-02,415.6,19.14,22.20,3.06,17.35,20.8,0.990,1,1,31.0,0.41,28.60,29.8,0
1779285607000,210,GND-VEH-01,554.7,18.99,22.29,3.30,16.90,22.2,0.981,1,1,31.0,0.07,29.15,30.1,0
1779285607033,211,PERSON-01,503.2,19.29,22.25,2.96,17.66,21.2,0.990,1,1,31.0,0.37,28.61,29.9,0
